fecha,exp_inf_12m,exp_inf_24m,infl_gt,meta_inflacion,exp24_lag1,exp12_lag1,infl_lag1,d_exp24,gap_meta_largo,y_reparam,x_lambda,x_psi,lambda_t,lambda_se,lambda_li_95,lambda_ls_95,psi_t,psi_se,psi_li_95,psi_ls_95,theta1_inflacion,theta1_se,theta1_li_95,theta1_ls_95,theta2_expectativa_corta,theta2_se,theta2_li_95,theta2_ls_95,parametro_anclaje,anclaje_porcentaje,anclaje_se,anclaje_li_95,anclaje_ls_95,peso_meta,peso_inflacion,peso_expectativa_12m,suma_pesos,anclaje_significativamente_menor_uno,anclaje_significativamente_mayor_cero,lambda_significativamente_positivo,theta1_significativamente_positivo,theta2_significativamente_positivo,anclaje_fuera_0_1,algun_peso_fuera_0_1,residuo_estado_u,y_ajustada_estado,residuo_recursivo_estandarizado
2015-05-01,3.46,3.57,2.55,4,3.82,3.62,2.58,-0.25,0.18000000000000016,-0.43000000000000016,-1.42,1.04,0.14057057544500978,0.07115836823623731,0.0011027365033457193,0.2800384143866739,-0.02698108924123985,0.060562973383024486,-0.14568233586862572,0.09172015738614603,0.16755166468624963,0.0451309486669625,0.07909663071087718,0.25600669866162207,-0.02698108924123985,0.060562973383024486,-0.14568233586862572,0.09172015738614603,0.8594294245549903,85.94294245549902,0.07115836823623731,0.7199615856133262,0.9988972634966543,0.8594294245549903,0.16755166468624963,-0.02698108924123985,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,-0.2023294500571969,-0.43000000000000027,-1.7327356775252691
2015-06-01,3.25,3.67,2.39,4,3.57,3.46,2.55,0.10000000000000009,0.43000000000000016,-0.33000000000000007,-1.4500000000000002,0.9100000000000001,0.13961317614017973,0.07101972567907533,4.1707161727769226e-4,0.27880928066308175,-0.026981089235348477,0.060562973382346105,-0.14568233586140478,0.09172015739070781,0.1665942653755282,0.04492143272972744,0.07854987509132363,0.25463865565973276,-0.026981089235348477,0.060562973382346105,-0.14568233586140478,0.09172015739070781,0.8603868238598202,86.03868238598203,0.07101972567907533,0.7211907193369183,0.9995829283827222,0.8603868238598202,0.1665942653755282,-0.026981089235348477,0.9999999999999999,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,-0.10300810339257237,-0.3300000000000001,0.24606498581526395
2015-07-01,3.16,3.56,2.32,4,3.67,3.25,2.39,-0.10999999999999988,0.33000000000000007,-0.43999999999999995,-1.6099999999999999,0.8599999999999999,0.13915148867861363,0.07086104420445845,2.6639413097437337e-4,0.2780365832262529,-0.026981089226836147,0.06056297338164083,-0.1456823358515101,0.09172015739783781,0.16613257790544977,0.044686486620745064,0.07854867353315849,0.2537164822777411,-0.026981089226836147,0.06056297338164083,-0.1456823358515101,0.09172015739783781,0.8608485113213864,86.08485113213864,0.07086104420445845,0.7219634167737472,0.9997336058690256,0.8608485113213864,0.16613257790544977,-0.026981089226836147,1.0000000000000002,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,-0.19276236649235295,-0.43999999999999995,-0.6918582198340018
2015-08-01,3.04,3.31,1.96,4,3.56,3.16,2.32,-0.25,0.43999999999999995,-0.69,-1.6800000000000002,0.8400000000000003,0.13912078616146323,0.07072154024458542,5.091143508758333e-4,0.2777324579720506,-0.026981089215473528,0.060562973381083615,-0.14568233583905538,0.09172015740810832,0.16610187537693677,0.044450869841678245,0.07897977140576977,0.25322397934810376,-0.026981089215473528,0.060562973381083615,-0.14568233583905538,0.09172015740810832,0.8608792138385368,86.08792138385368,0.07072154024458542,0.7222675420279494,0.99949088564912425,0.8608792138385368,0.16610187537693677,-0.026981089215473528,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,-0.433612964307744,-0.69,-1.5635126524441172
2015-09-01,3.06,3.4,1.88,4,3.31,3.04,1.96,0.08999999999999986,0.69,-0.6000000000000001,-2.04,1.08,0.13784017934548046,0.07055281013385864,-4.4078752497500595e-4,0.2761211462159359,-0.02698108921298323,0.06056297338053703,-0.1456823358354938,0.09172015740952734,0.16482126855846368,0.04416570752626999,0.07825807245524492,0.25138446466168246,-0.02698108921298323,0.06056297338053703,-0.1456823358354938,0.09172015740952734,0.8621598206545196,86.21598206545195,0.07055281013385864,0.7238788537840641,1.000440787524975,0.8621598206545196,0.16482126855846368,-0.02698108921298323,1.0000000000000002,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,-0.28966645778519806,-0.6000000000000001,0.5325579541620464
2015-10-01,2.94,3.28,2.23,4,3.4,3.06,1.88,-0.1200000000000001,0.6000000000000001,-0.7200000000000002,-2.12,1.1800000000000002,0.13748048687516515,0.07043216167566886,-5.640133624480459e-4,0.27552498711277834,-0.0269810892043405,0.060562973380189324,-0.14568233582616957,0.09172015741748857,0.16446157607950565,0.043915397309724,0.07838897898567945,0.2505341731733318,-0.0269810892043405,0.060562973380189324,-0.14568233582616957,0.09172015741748857,0.8625195131248349,86.25195131248348,0.07043216167566886,0.7244750128872217,1.000564013362448,0.8625195131248349,0.16446157607950565,-0.0269810892043405,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,-0.39670368256352834,-0.7200000000000002,-0.8303223781005417
2015-11-01,3.02,3.37,2.51,4,3.28,2.94,2.23,0.0900000000000003,0.7200000000000002,-0.6299999999999999,-1.77,0.71,0.13653952839321426,0.07032195758244107,-0.0012889757907235677,0.2743680325771521,-0.02698108919935668,0.060562973379596166,-0.14568233582002318,0.09172015742130982,0.16352061759257094,0.04373482508945301,0.07780193554708431,0.24923929963805758,-0.02698108919935668,0.060562973379596166,-0.14568233582002318,0.09172015742130982,0.8634604716067857,86.34604716067858,0.07032195758244107,0.725631967422848,1.0012889757907235,0.8634604716067857,0.16352061759257094,-0.02698108919935668,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,-0.3691684614124674,-0.6299999999999999,-0.3908362240237386
2015-12-01,3.17,3.65,3.07,4,3.37,3.02,2.51,0.2799999999999998,0.6299999999999999,-0.3500000000000001,-1.4900000000000002,0.5100000000000002,0.13487699923758187,0.07023430097214632,-0.0027797011471714095,0.27253369962233515,-0.026981089200507742,0.060562973379381026,-0.14568233582075257,0.09172015741973708,0.1618580884380896,0.043528302337058365,0.07654418354928456,0.24717199332689466,-0.026981089200507742,0.060562973379381026,-0.14568233582075257,0.09172015741973708,0.8651230007624181,86.51230007624181,0.07023430097214632,0.7274663003776648,1.0027797011471713,0.8651230007624181,0.1618580884380896,-0.026981089200507742,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,-0.13527291564374416,-0.35000000000000014,0.8268087184675501
2016-01-01,3.62,3.8,4.38,4,3.65,3.17,3.07,0.1499999999999999,0.3500000000000001,-0.20000000000000018,-0.9300000000000002,0.10000000000000009,0.13367348225206127,0.070168422382,-0.0038540984686529223,0.27120106297277546,-0.02698108919737276,0.06056297337926374,-0.1456823358173877,0.0917201574226422,0.16065457144943404,0.0433415966342645,0.07570660301381323,0.24560253988505487,-0.02698108919737276,0.06056297337926374,-0.1456823358173877,0.0917201574226422,0.8663265177479387,86.63265177479387,0.070168422382,0.7287989370272245,1.0038540984686528,0.8663265177479387,0.16065457144943404,-0.02698108919737276,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,-0.07298555258584584,-0.20000000000000012,-0.10154092928142304
2016-02-01,3.94,4.09,4.27,4,3.8,3.62,4.38,0.29000000000000004,0.20000000000000018,0.08999999999999986,0.3799999999999999,-0.7599999999999998,0.1324075626311533,0.0701493218557296,-0.0050825817459851375,0.26989770700829174,-0.026981089195028434,0.06056297337948309,-0.1456823358154733,0.09172015742541643,0.15938865182618173,0.04319288903762582,0.07473214492420023,0.24404515872816324,-0.026981089195028434,0.06056297337948309,-0.1456823358154733,0.09172015742541643,0.8675924373688467,86.75924373688467,0.0701493218557296,0.7301022929917083,1.0050825817459852,0.8675924373688467,0.15938865182618173,-0.026981089195028434,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.019179498411940013,0.08999999999999986,-0.21622457907476167
2016-03-01,3.99,3.99,4.26,4,4.09,3.94,4.27,-0.09999999999999964,-0.08999999999999986,-0.009999999999999787,0.2699999999999996,-0.3299999999999996,0.13102683490758862,0.07014771949475625,-0.006460168899751817,0.26851383871492907,-0.026981089191054186,0.06056297337970105,-0.14568233581192624,0.09172015742981787,0.1580079240986428,0.04307204293509861,0.07358827120528667,0.24242757699199896,-0.026981089191054186,0.06056297337970105,-0.14568233581192624,0.09172015742981787,0.8689731650924114,86.89731650924114,0.07014771949475625,0.7314861612850709,1.0064601688997519,0.8689731650924114,0.1580079240986428,-0.026981089191054186,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,-0.05428100485809655,-0.009999999999999808,-0.46606901291073316
2016-04-01,4.18,4.19,4.09,4,3.99,3.99,4.26,0.20000000000000018,0.009999999999999787,0.1900000000000004,0.2599999999999998,-0.2699999999999996,0.12978884597294904,0.07014223850927456,-0.007687415300247524,0.2672651072461456,-0.02698108918753029,0.060562973379892276,-0.14568233580877715,0.09172015743371659,0.15676993516047932,0.04293256591327994,0.0726236522065587,0.24091621811439995,-0.02698108918753029,0.060562973379892276,-0.14568233580877715,0.09172015743371659,0.870211154027051,87.02111540270509,0.07014223850927456,0.7327348927538544,1.0076874153002475,0.870211154027051,0.15676993516047932,-0.02698108918753029,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.14897000596640048,0.19000000000000036,0.9048239229780621
2016-05-01,4.15,4.16,4.36,4,4.19,4.18,4.09,-0.03000000000000025,-0.1900000000000004,0.16000000000000014,0.08999999999999986,0.08999999999999986,0.1284537589645833,0.07012590523363549,-0.008990489676611119,0.26589800760577775,-0.026981089183953356,0.060562973380085976,-0.14568233580557988,0.09172015743767316,0.15543484814853667,0.04278123997202897,0.07158515858939456,0.23928453770767877,-0.026981089183953356,0.060562973380085976,-0.14568233580557988,0.09172015743767316,0.8715462410354167,87.15462410354166,0.07012590523363549,0.7341019923942222,1.008990489676611,0.8715462410354167,0.15543484814853667,-0.026981089183953356,0.9999999999999999,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.15086745971974347,0.16000000000000014,0.05852846666302446
2016-06-01,4.33,4.39,4.43,4,4.16,4.15,4.36,0.22999999999999954,-0.16000000000000014,0.3899999999999997,0.3600000000000003,-0.20999999999999996,0.12715030004521127,0.07010041295941002,-0.010243984656617217,0.2645445847470398,-0.026981089179478404,0.060562973380354386,-0.14568233580163098,0.09172015744267417,0.15413138922468966,0.04261057858266737,0.07061618984224785,0.23764658860713148,-0.026981089179478404,0.060562973380354386,-0.14568233580163098,0.09172015744267417,0.8728496999547888,87.28496999547887,0.07010041295941002,0.7354554152529603,1.0102439846566174,0.8728496999547888,0.15413138922468966,-0.026981089179478404,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.3385598632560331,0.3899999999999997,0.8106789364053173
2016-07-01,4.28,4.41,4.62,4,4.39,4.33,4.43,0.020000000000000462,-0.3899999999999997,0.41000000000000014,0.4299999999999997,-0.09999999999999964,0.1257291739412161,0.07006185220389206,-0.011589533068580515,0.2630478809510127,-0.026981089175699437,0.06056297338056879,-0.14568233579827225,0.09172015744687337,0.15271026311691555,0.042430704621170406,0.06954761022076433,0.23587291601306676,-0.026981089175699437,0.06056297338056879,-0.14568233579827225,0.09172015744687337,0.8742708260587839,87.4270826058784,0.07006185220389206,0.7369521190489873,1.0115895330685805,0.8742708260587839,0.15271026311691555,-0.026981089175699437,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.3532383462877073,0.4100000000000001,0.12969566780219294
2016-08-01,4.4,4.45,4.74,4,4.41,4.28,4.62,0.040000000000000036,-0.41000000000000014,0.4500000000000002,0.6200000000000001,-0.33999999999999986,0.12430324511898597,0.07002114341074059,-0.01293567412237967,0.2615421643603516,-0.02698108917197281,0.06056297338091284,-0.14568233579521994,0.09172015745127432,0.15128433429095878,0.04222947272690913,0.06851608866010044,0.2340525799218171,-0.02698108917197281,0.06056297338091284,-0.14568233579521994,0.09172015745127432,0.8756967548810141,87.56967548810141,0.07002114341074059,0.7384578356396484,1.0129356741223796,0.8756967548810141,0.15128433429095878,-0.02698108917197281,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.36375841770775813,0.4500000000000002,-0.016655438882447565
2016-09-01,4.43,4.42,4.56,4,4.45,4.4,4.74,-0.03000000000000025,-0.4500000000000002,0.41999999999999993,0.7400000000000002,-0.33999999999999986,0.12281191844414377,0.06996381519130548,-0.014314639551831265,0.2599384764401188,-0.02698108916866548,0.06056297338117968,-0.1456823357924356,0.09172015745510465,0.14979300761280925,0.04201700255992024,0.06744119585703835,0.23214481936858017,-0.02698108916866548,0.06056297338117968,-0.1456823357924356,0.09172015745510465,0.8771880815558563,87.71880815558562,0.06996381519130548,0.7400615235598812,1.0143146395518312,0.8771880815558563,0.14979300761280925,-0.02698108916866548,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.31994561003398725,0.41999999999999993,-0.23849900534014992
2016-10-01,4.42,4.43,4.76,4,4.42,4.43,4.56,0.009999999999999787,-0.41999999999999993,0.4299999999999997,0.5599999999999996,-0.1299999999999999,0.12143304816752883,0.06991282663718265,-0.015593574098741667,0.2584596704337993,-0.026981089164495185,0.06056297338149436,-0.1456823357888821,0.09172015745989172,0.14841413733202402,0.0418050995751084,0.06647764779470086,0.23035062686934718,-0.026981089164495185,0.06056297338149436,-0.1456823357888821,0.09172015745989172,0.8785669518324711,87.85669518324711,0.06991282663718265,0.7415403295662006,1.0155935740987416,0.8785669518324711,0.14841413733202402,-0.026981089164495185,0.9999999999999999,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.3584899514347992,0.4299999999999997,0.3261358359376995
2016-11-01,4.67,4.6,4.67,4,4.43,4.42,4.76,0.16999999999999993,-0.4299999999999997,0.5999999999999996,0.7599999999999998,-0.33999999999999986,0.12015963529806992,0.0698465710743139,-0.0167371284512024,0.25705639904734223,-0.026981089159175284,0.0605629733818605,-0.1456823357842798,0.09172015746592922,0.1471407244572452,0.04155965070789822,0.06568530585970013,0.22859614305479026,-0.026981089159175284,0.0605629733818605,-0.1456823357842798,0.09172015746592922,0.87984036470193006,87.984036470193,0.0698465710743139,0.7429436009526578,1.0167371284512023,0.87984036470193006,0.1471407244572452,-0.026981089159175284,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.49950510685934696,0.5999999999999996,0.6988904726231034
2016-12-01,4.68,4.66,4.23,4,4.6,4.67,4.67,0.0600000000000005,-0.5999999999999996,0.6600000000000001,0.6699999999999999,0,0.11879431400364877,0.06976234234128592,-0.017937364462425262,0.2555259924697228,-0.026981089154576476,0.06056297338204163,-0.14568233578003598,0.09172015747088304,0.14577540315822524,0.04131707103256765,0.06479543198770953,0.22675537432874093,-0.026981089154576476,0.06056297338204163,-0.14568233578003598,0.09172015747088304,0.8812056859963512,88.12056859963512,0.06976234234128592,0.7444740075302771,1.0179373644624252,0.8812056859963512,0.14577540315822524,-0.026981089154576476,0.9999999999999998,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.5804078096175554,0.6600000000000001,0.6870045051230133
2017-01-01,4.42,4.4,3.83,4,4.66,4.68,4.23,-0.2599999999999998,-0.6600000000000001,0.40000000000000036,0.23000000000000043,0.4499999999999993,0.11707514926189802,0.06969328863085401,-0.01952118641873063,0.25367148494252667,-0.026981089155001112,0.06056297338246833,-0.14568233578129694,0.09172015747129472,0.14405623841689913,0.04107347303367083,0.0635537105509272,0.22455876628287105,-0.026981089155001112,0.06056297338246833,-0.14568233578129694,0.09172015747129472,0.882924850738102,88.2924850738102,0.06969328863085401,0.7463285150574733,1.0195211864187306,0.882924850738102,0.14405623841689913,-0.026981089155001112,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.3852142057895142,0.4000000000000003,-0.6061147240075894
2017-02-01,4.4,4.46,3.96,4,4.4,4.42,3.83,0.05999999999999961,-0.40000000000000036,0.45999999999999996,-0.16999999999999993,0.5899999999999999,0.11548654147608756,0.06962011082964278,-0.020966368349699255,0.25193945130187434,-0.02698108914994579,0.06056297338320816,-0.14568233577769168,0.09172015747780009,0.14246763062603335,0.04081043523673345,0.062480647368631445,0.22245461388343524,-0.02698108914994579,0.06056297338320816,-0.14568233577769168,0.09172015747780009,0.8845134585239125,88.45134585239126,0.06962011082964278,0.7480605486981257,1.0209663683496992,0.8845134585239125,0.14246763062603335,-0.02698108914994579,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.4955515546494029,0.46,0.8878953111048209
2017-03-01,4.22,4.28,4,4,4.46,4.4,3.96,-0.17999999999999972,-0.45999999999999996,0.28000000000000025,-0.040000000000000036,0.4400000000000004,0.1139978426385663,0.0695442703027174,-0.02230642248587822,0.2503021077630108,-0.02698108914839478,0.06056297338381507,-0.14568233577733017,0.09172015748054062,0.14097893178696108,0.04053559366818616,0.06153062810536637,0.2204272354685558,-0.02698108914839478,0.06056297338381507,-0.14568233577733017,0.09172015748054062,0.8860021573614337,88.60021573614337,0.0695442703027174,0.7496978922369892,1.0223064224858782,0.8860021573614337,0.14097893178696108,-0.02698108914839478,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.2964315929308366,0.28000000000000025,-0.9867156741477405
2017-04-01,4.38,4.51,4.09,4,4.28,4.22,4,0.22999999999999954,-0.28000000000000025,0.5099999999999998,0,0.21999999999999975,0.11247784637805901,0.06945785526842647,-0.02365704839145251,0.24861274114757054,-0.026981089142400504,0.060562973384525785,-0.14568233577272888,0.09172015748792786,0.13945893552045951,0.04024187000873946,0.06058631963278764,0.21833155140813137,-0.026981089142400504,0.060562973384525785,-0.14568233577272888,0.09172015748792786,0.887522153621941,88.7522153621941,0.06945785526842647,0.7513872588524295,1.0236570483914524,0.887522153621941,0.13945893552045951,-0.026981089142400504,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.5159358396113278,0.5099999999999997,1.1798897883120056
2017-05-01,4.2,4.17,3.93,4,4.51,4.38,4.09,-0.33999999999999986,-0.5099999999999998,0.16999999999999993,0.08999999999999986,0.29000000000000004,0.11095785011420412,0.06936158239788047,-0.024988353296348936,0.24690405352475717,-0.026981089139753753,0.06056297338511854,-0.1456823357712439,0.0917201574917364,0.13793893925395787,0.03992905179542678,0.059679435798087016,0.21619844270982871,-0.026981089139753753,0.06056297338511854,-0.1456823357712439,0.0917201574917364,0.8890421498857959,88.90421498857958,0.06936158239788047,0.7530959464752428,1.0249883532963489,0.8890421498857959,0.13793893925395787,-0.026981089139753753,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.16783830934025015,0.16999999999999993,-1.729318601713251
2017-06-01,4.17,4.26,4.36,4,4.17,4.2,3.93,0.08999999999999986,-0.16999999999999993,0.2599999999999998,-0.06999999999999984,0.27,0.10951483345662505,0.06925915048543778,-0.02623060709467276,0.24526027400792286,-0.026981089132492676,0.06056297338591417,-0.14568233576554224,0.09172015750055687,0.13649592258911772,0.03959805190985594,0.05888516698785258,0.21410667819038287,-0.026981089132492676,0.06056297338591417,-0.14568233576554224,0.09172015750055687,0.890485166543375,89.04851665433749,0.06925915048543778,0.7547397259920772,1.0262306070946727,0.890485166543375,0.13649592258911772,-0.026981089132492676,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.27495093240773655,0.2599999999999998,0.5726936497425482
2017-07-01,4.33,4.48,5.22,4,4.26,4.17,4.36,0.22000000000000064,-0.2599999999999998,0.4800000000000004,0.3600000000000003,-0.1900000000000004,0.10806480079459284,0.06914923113620804,-0.0274652017910106,0.2435948033801963,-0.026981089124946976,0.06056297338667392,-0.1456823357594856,0.09172015750959167,0.1350458899195398,0.03924997509086196,0.05811735234735614,0.21197442749172346,-0.026981089124946976,0.06056297338667392,-0.1456823357594856,0.09172015750959167,0.8919351992054072,89.19351992054072,0.06914923113620804,0.7564051966198038,1.0274652017910106,0.8919351992054072,0.1350458899195398,-0.026981089124946976,1.0000000000000002,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.43597026478020706,0.4800000000000004,0.6264999303142369
2017-08-01,4.48,4.51,4.72,4,4.48,4.33,5.22,0.02999999999999936,-0.4800000000000004,0.5099999999999998,1.2199999999999998,-0.8899999999999997,0.10645016151437947,0.06901767856063885,-0.028822002761034887,0.24172232578979383,-0.026981089118504817,0.060562973387388704,-0.1456823357544444,0.09172015751743477,0.1334312506328843,0.038871137216831435,0.05724522164978019,0.20961727961598842,-0.026981089118504817,0.060562973387388704,-0.1456823357544444,0.09172015751743477,0.8935498384856205,89.35498384856206,0.06901767856063885,0.7582776742102062,1.0288220027610349,0.8935498384856205,0.1334312506328843,-0.026981089118504817,0.9999999999999999,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.3561176336369875,0.5099999999999998,-0.8116896567581957
2017-09-01,4.6,4.75,4.36,4,4.51,4.48,4.72,0.2400000000000002,-0.5099999999999998,0.75,0.7199999999999998,-0.23999999999999932,0.10572481830078419,0.06893713363999732,-0.02938948083103511,0.2408391174326035,-0.026981089108647646,0.06056297338807017,-0.14568233574592288,0.0917201575286276,0.13270590740943183,0.03859385658820056,0.05706333847205486,0.2083484763468088,-0.026981089108647646,0.06056297338807017,-0.14568233574592288,0.0917201575286276,0.8942751816992158,89.42751816992158,0.06893713363999732,0.7591608825673966,1.029389480831035,0.8942751816992158,0.13270590740943183,-0.026981089108647646,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.66740266943736,0.75,2.032006765050518
2017-10-01,4.5,4.53,4.2,4,4.75,4.6,4.36,-0.21999999999999975,-0.75,0.5300000000000002,0.3600000000000003,0.23999999999999932,0.10434248653137425,0.06884495731655685,-0.03059115032627442,0.23927612338902293,-0.0269810891050086,0.060562973388787904,-0.14568233574369058,0.09172015753367338,0.13132357563638286,0.038287769437213966,0.056280926491070096,0.20636622478169564,-0.0269810891050086,0.060562973388787904,-0.14568233574369058,0.09172015753367338,0.8956575134686258,89.56575134686258,0.06884495731655685,0.7607238766109771,1.0305911503262744,0.8956575134686258,0.13132357563638286,-0.0269810891050086,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.49891216623390755,0.5300000000000002,-0.45823149411700204
2017-11-01,4.49,4.63,4.69,4,4.53,4.5,4.2,0.09999999999999964,-0.5300000000000002,0.6299999999999999,0.20000000000000018,0.2999999999999998,0.10315064573924237,0.06874724147400944,-0.03159147158629441,0.23789276306477916,-0.02698108909686221,0.06056297338973942,-0.14568233573740913,0.0917201575436847,0.13013173483610457,0.037953644448571806,0.055743958634865295,0.20451951103734384,-0.02698108909686221,0.06056297338973942,-0.14568233573740913,0.0917201575436847,0.8968493542607576,89.68493542607577,0.06874724147400944,0.7621072369352209,1.0315914715862944,0.8968493542607576,0.13013173483610457,-0.02698108909686221,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.6174641975812101,0.6299999999999999,0.8716284574634218
2017-12-01,4.53,4.56,5.68,4,4.63,4.49,4.69,-0.07000000000000028,-0.6299999999999999,0.5599999999999996,0.6900000000000004,-0.20000000000000018,0.10186206480810146,0.06863268804508278,-0.03265553192243349,0.23637966153863643,-0.026981089092149368,0.06056297339065253,-0.14568233573448594,0.0917201575501872,0.12884315390025083,0.03758781373064063,0.055172392730595085,0.20251391506990657,-0.026981089092149368,0.06056297339065253,-0.14568233573448594,0.0917201575501872,0.8981379351918986,89.81379351918986,0.06863268804508278,0.7636203384613636,1.0326555319224335,0.8981379351918986,0.12884315390025083,-0.026981089092149368,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.4843189574639797,0.5599999999999996,-0.7104970900257167
2018-01-01,4.88,4.71,4.71,4,4.56,4.53,5.68,0.15000000000000036,-0.5599999999999996,0.71,1.6799999999999997,-1.1499999999999995,0.10077285285470533,0.0684936201154464,-0.03347217574233774,0.2350178814517484,-0.026981089085426548,0.060562973391550805,-0.14568233572952372,0.0917201575586706,0.12775394194013187,0.03717599116210803,0.05489033817282081,0.20061754570744295,-0.026981089085426548,0.060562973391550805,-0.14568233572952372,0.0917201575586706,0.8992271471452946,89.92271471452946,0.0684936201154464,0.7649821185482515,1.0334721757423377,0.8992271471452946,0.12775394194013187,-0.026981089085426548,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.5096733547558545,0.71,-0.150476634866178
2018-02-01,4.67,4.56,4.15,4,4.71,4.88,4.71,-0.15000000000000036,-0.71,0.5599999999999996,0.71,0.16999999999999993,0.09953965781387683,0.06840453140013067,-0.03453076010971848,0.23361007573747214,-0.02698108907934858,0.060562973392110496,-0.1456823357245427,0.09172015756584555,0.1265207468932254,0.03697695729583413,0.05404724233551493,0.19899425145093586,-0.02698108907934858,0.060562973392110496,-0.1456823357245427,0.09172015756584555,0.9004603421861231,90.04603421861232,0.06840453140013067,0.7663899242625278,1.0345307601097185,0.9004603421861231,0.1265207468932254,-0.02698108907934858,0.9999999999999999,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.4939136280956363,0.5599999999999996,0.516444519511378
2018-03-01,4.55,4.62,4.14,4,4.56,4.67,4.15,0.0600000000000005,-0.5599999999999996,0.6200000000000001,0.15000000000000036,0.5199999999999996,0.0984882496810249,0.06833247362005579,-0.03544093758881775,0.23241743695086756,-0.02698108907007185,0.060562973393514165,-0.14568233571801714,0.09172015757787343,0.12546933875109675,0.0367296840930346,0.053480480765215235,0.1974581967369783,-0.02698108907007185,0.060562973393514165,-0.14568233571801714,0.09172015757787343,0.9015117503189751,90.15117503189751,0.06833247362005579,0.7675825630491324,1.0354409375888178,0.9015117503189751,0.12546933875109675,-0.02698108907007185,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.6192569288642836,0.62,1.0027302785632093
2018-04-01,4.42,4.46,3.92,4,4.62,4.55,4.14,-0.16000000000000014,-0.6200000000000001,0.45999999999999996,0.13999999999999968,0.41000000000000014,0.09735431445689734,0.06824405529969393,-0.03640157608946255,0.23111020500325724,-0.026981089066028415,0.06056297339486262,-0.14568233571661662,0.09172015758455979,0.12433540352292576,0.03645170275034635,0.05289137895708729,0.19577942808876422,-0.026981089066028415,0.06056297339486262,-0.14568233571661662,0.09172015758455979,0.9026456855431026,90.26456855431026,0.06824405529969393,0.7688897949967428,1.0364015760894625,0.9026456855431026,0.12433540352292576,-0.026981089066028415,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.457432642493106,0.45999999999999996,-0.6520222227345973
2018-05-01,4.31,4.48,4.09,4,4.46,4.42,3.92,0.020000000000000462,-0.45999999999999996,0.4800000000000004,-0.08000000000000007,0.5,0.09627330256833404,0.06814421763625533,-0.03728690975338557,0.22983351489005366,-0.026981089059033243,0.06056297339622029,-0.14568233571228242,0.09172015759421595,0.12325439162736729,0.036150002347881766,0.05240168898448065,0.1941070942702539,-0.026981089059033243,0.06056297339622029,-0.14568233571228242,0.09172015759421595,0.903726697431666,90.3726697431666,0.06814421763625533,0.7701664851099463,1.0372869097533857,0.903726697431666,0.12325439162736729,-0.026981089059033243,0.9999999999999999,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.5011924087349837,0.48000000000000037,0.4369960069618972
