codigo_modelo,fecha,lambda_t,lambda_li_95,lambda_ls_95,pi_estrella_t,c0,c,d
M3B,2026-03-01,0.8811834503975885,0.7932149328073317,0.9691519679878453,3.8740446924508096,2.450715413062285,0.08529800229437766,0.2821033553002075
M3B,2026-04-01,0.8813247555747126,0.7928292612990624,0.9698202498503627,3.869312290010473,2.4481142144636974,0.08519655978184157,0.2821033553002075
M3B,2026-05-01,0.88162043112503,0.792514483569051,0.970726378681009,3.856749064158794,2.4409841112562747,0.08498429529634897,0.2821033553002075
M3B,2026-06-01,0.8817656603907008,0.7916934319563791,0.9718378888250225,3.850230259125608,2.437259702523911,0.0848800356938117,0.2821033553002075
M3A,2010-05-01,0.7527089504926776,0.6554517274537673,0.8499661735315879,6.091738506024315,3.2917763148152663,0.17752943910762642,0.2821032566228414
M3A,2010-06-01,0.7534944486659838,0.6573027126998505,0.8496861846321171,6.056986543570968,3.2764130651165093,0.1769655325270834,0.28210325662283253
M3A,2010-07-01,0.7538852146417178,0.658926268102638,0.8488441611807975,6.040700661286899,3.2692981185614256,0.176685002905632,0.28210325662303326
M3A,2010-08-01,0.7508494304601431,0.657050905101923,0.8446479558183632,6.1664803228118155,3.3239324468114617,0.17886438248324038,0.2821032566227899
M3A,2010-09-01,0.7483774677260403,0.6557902578543263,0.8409646775977543,6.269857572025777,3.3685295525138685,0.18063899647978382,0.2821032566228645
M3A,2010-10-01,0.7459016488918366,0.6546038266397393,0.837199471143934,6.3740817878623215,3.4131956398766223,0.1824163787580631,0.28210325662281477
M3A,2010-11-01,0.7448612269703117,0.6551763142475534,0.8345461396930699,6.414152762247598,3.4298620296745774,0.18316329426726366,0.28210325662281655
M3A,2010-12-01,0.7465825546774609,0.6585961711877573,0.8345689381671646,6.346661361622843,3.4016149153348407,0.18192755871201235,0.2821032566228321
M3A,2011-01-01,0.7492453745583434,0.6626712521612828,0.835819496955404,6.247136275496993,3.3602147474436506,0.1800159289913267,0.28210325662283253
M3A,2011-02-01,0.7494034987827469,0.6639377696179785,0.8348692279475154,6.232216946030261,3.3528973880943718,0.17990241212557828,0.28210325662283264
M3A,2011-03-01,0.7488203841151475,0.664612479727476,0.8330282885028191,6.244097410240469,3.356675130655798,0.1803210282464635,0.2821032566228324
M3A,2011-04-01,0.7502466850152661,0.6673941343179128,0.8330992357126195,6.1870201403412715,3.3323268938983235,0.17929709147519263,0.2821032566228314
M3A,2011-05-01,0.7540336958821067,0.6728615427690886,0.8352058489951247,6.046867254226392,3.2732801120308928,0.17657840870675381,0.28210325662283164
M3A,2011-06-01,0.7543591620355552,0.6748047942657868,0.8339135298053236,6.01660062157873,3.2583020141531756,0.17634475761511365,0.2821032566228314
M3A,2011-07-01,0.7566913284846521,0.6786086790083203,0.834773977960984,5.928104254007123,3.220301786964404,0.17467050291629319,0.28210325662283275
M3A,2011-08-01,0.7564252014213793,0.6796918112784863,0.8331585915642722,5.914855969611092,3.211974927643287,0.17486155466834138,0.28210325662283225
M3A,2011-09-01,0.7539969805885778,0.6782463120463879,0.8297476491307677,5.960137174760128,3.2261744338064013,0.17660476649641016,0.28210325662283253
M3A,2011-10-01,0.7543252893931516,0.6788819382140461,0.8297686405722571,5.934806245250986,3.21386179019111,0.17636907467478463,0.28210325662283225
M3A,2011-11-01,0.7576424701963735,0.6820079977065371,0.83327694268621,5.8305873691273105,3.171309306840644,0.17398768137895834,0.2821032566228321
M3A,2011-12-01,0.7595485099978749,0.6834524539462592,0.8356445660494907,5.766460696517479,3.1443207059738962,0.17261934161271308,0.28210325662283264
M3A,2012-01-01,0.7580340412914915,0.6814485365738365,0.8346195460091466,5.804526221625519,3.158766109064823,0.1737065737649723,0.282103256622833
M3A,2012-02-01,0.7581366267059918,0.6808607089634231,0.8354125444485605,5.795134625164309,3.1540820815424917,0.17363292802998462,0.2821032566228328
M3A,2012-03-01,0.7619047800026366,0.6839827531271495,0.8398268068781237,5.667555706261871,3.099977052251621,0.17092778304977732,0.282103256622833
M3A,2012-04-01,0.7631890019177525,0.6845016175481781,0.841876386287327,5.62358417415684,3.081110589107271,0.170005844319142,0.28210325662283314
M3A,2012-05-01,0.7657835952963608,0.6864492452095502,0.8451179453831713,5.531790191022679,3.0411212909163385,0.16814319418225115,0.2821032566228331
M3A,2012-06-01,0.7680156018452079,0.6880799799725386,0.8479512237178772,5.454480606064211,3.00736006046655,0.1665408439496373,0.2821032566228331
M3A,2012-07-01,0.7699604189234504,0.6895013053734934,0.8504195324734073,5.389395967725032,2.978999816414633,0.16514466610270284,0.28210325662283287
M3A,2012-08-01,0.7712477158280967,0.6903925818224367,0.8521028498337567,5.354279872695407,2.9645374596370537,0.16422051984709762,0.2821032566228329
M3A,2012-09-01,0.7709919181579101,0.689969011844231,0.8520148244715893,5.401423383916036,2.9896478034109544,0.1644041561614881,0.282103256622833
M3A,2012-10-01,0.7732117750424657,0.6923238950602683,0.8540996550246632,5.3104467959946655,2.9477558132425865,0.16281052813330213,0.2821032566228332
M3A,2012-11-01,0.7742347507088251,0.6935216496774942,0.854947851740156,5.276212333611,2.9326275374084108,0.16207613723386866,0.2821032566228333
M3A,2012-12-01,0.7752686174309131,0.6948007745034651,0.8557364603583612,5.241566146597832,2.9172608132082187,0.16133392768099566,0.2821032566228333
M3A,2013-01-01,0.7772547772330838,0.6972158829873325,0.8572936714788351,5.160383705408679,2.879435657757822,0.15990807002719065,0.2821032566228335
M3A,2013-02-01,0.7792975971176441,0.6997791302226178,0.8588160640126704,5.077092695710683,2.8404059455061716,0.15844153628475868,0.2821032566228335
M3A,2013-03-01,0.7797419966870076,0.7007157212856645,0.8587682720883507,5.058732598803781,2.831748196344311,0.1581225032811544,0.2821032566228334
M3A,2013-04-01,0.7790592645427575,0.7004452066975019,0.8576733223880132,5.0830476452928695,2.842867772860231,0.15861263446411042,0.2821032566228335
M3A,2013-05-01,0.7791159020318409,0.7008428260684471,0.8573889779952347,5.080218810162336,2.841492211356128,0.15857197459514447,0.2821032566228335
M3A,2013-06-01,0.7786945973608501,0.7007899223785214,0.8565992723431788,5.09569002457085,2.8486044367625314,0.15887442784641825,0.28210325662283353
M3A,2013-07-01,0.7810433261489442,0.7035788629029361,0.8585077893949523,5.008193482296088,2.8081364562365474,0.15718828309836935,0.2821032566228335
M3A,2013-08-01,0.7812506804584469,0.7039535999157409,0.8585477610011529,4.993172482893378,2.800457333369935,0.15703942411485214,0.2821032566228333
M3A,2013-09-01,0.7813453708466943,0.7040566710827866,0.858634070610602,4.981985192784451,2.7945215248272444,0.15697144619350023,0.2821032566228333
M3A,2013-10-01,0.7818174879774263,0.7045223868753793,0.8591125890794734,4.957242267926465,2.7823227571654283,0.15663251484285515,0.2821032566228333
M3A,2013-11-01,0.7812935089963261,0.7040221918601265,0.8585648261325257,4.969757264630563,2.7874775393071554,0.15700867764698515,0.28210325662283325
M3A,2013-12-01,0.7802001644556862,0.7030121945897395,0.8573881343216329,5.00389068163615,2.802694969293578,0.15779358613209968,0.2821032566228333
M3A,2014-01-01,0.7822078023519974,0.7049699235246748,0.85944568117932,4.930667880437786,2.7687891039292425,0.1563523094244573,0.28210325662283325
M3A,2014-02-01,0.784399482040391,0.7069487707742246,0.8618501933065574,4.851219842896295,2.731808408557307,0.1547789097136337,0.2821032566228332
M3A,2014-03-01,0.7858688424890348,0.7080979306720686,0.8636397543060009,4.799283086370062,2.707624414087518,0.1537240606327051,0.2821032566228331
M3A,2014-04-01,0.7871546736272197,0.709169336735601,0.8651400105188384,4.755452980253671,2.6872863955846618,0.15280096664606924,0.2821032566228331
M3A,2014-05-01,0.7897258774065556,0.7116880047031486,0.8677637501099627,4.6529314599543365,2.6379405720124787,0.15095510782632482,0.28210325662283314
M3A,2014-06-01,0.7911970791482769,0.713170837412931,0.8692233208836228,4.600840563795278,2.6132673482462754,0.14989893688709235,0.2821032566228332
M3A,2014-07-01,0.7930376062611956,0.7151270647322538,0.8709481477901373,4.532048209552269,2.5801816753941784,0.14857762846663067,0.2821032566228331
M3A,2014-08-01,0.7957322969013829,0.7180577208191701,0.8734068729835958,4.423745287049878,2.527080529293474,0.14664311883163125,0.2821032566228331
M3A,2014-09-01,0.7969689357121005,0.7195058959920229,0.8744319754321781,4.378882935431188,2.5053402285294952,0.14575533985668332,0.282103256622833
M3A,2014-10-01,0.7977563405836634,0.7204035144794947,0.8751091666878321,4.352149441221677,2.4925050526173034,0.14519006446366892,0.282103256622833
M3A,2014-11-01,0.7986240847544914,0.7213647763320377,0.8758833931769452,4.322054516241712,2.4779619150281076,0.14456711374934705,0.282103256622833
M3A,2014-12-01,0.7993403462451443,0.7220391681275335,0.876641524362755,4.298157386029541,2.466471102442639,0.1440529119578009,0.282103256622833
M3A,2015-01-01,0.8006250968540666,0.7232138274955167,0.8780363662126165,4.24980539198489,2.4426442821150993,0.1431305936796037,0.282103256622833
M3A,2015-02-01,0.8009391738905627,0.7234090022882567,0.8784693454928687,4.248672259725715,2.4429509649244117,0.14290511879793355,0.282103256622833
M3A,2015-03-01,0.8021837994834828,0.7246964097041353,0.8796711892628304,4.191528850929781,2.4138391675594058,0.14201160613805236,0.2821032566228329
M3A,2015-04-01,0.80442372622859,0.7270724151458107,0.8817750373113694,4.077640029838364,2.3548092806300436,0.14040357002233647,0.28210325662283287
M3A,2015-05-01,0.8064893370978617,0.729324556467087,0.8836541177286364,3.974327956460279,2.3010407758404843,0.13892067470620184,0.28210325662283275
M3A,2015-06-01,0.8076822219421814,0.7307027367318862,0.8846617071524766,3.9185153555018792,2.272082307281281,0.13806430656124077,0.2821032566228328
M3A,2015-07-01,0.809075122037362,0.7323078137097093,0.8858424303650146,3.8520077168588087,2.2373708687358116,0.1370643481190609,0.28210325662283275
M3A,2015-08-01,0.8102731611881191,0.733757391740156,0.8867889306360822,3.7969193308762064,2.2086393599065683,0.13620427971429402,0.2821032566228328
M3A,2015-09-01,0.8104429911293795,0.7342136557371628,0.8866723265215961,3.8026110187058797,2.2124137875336394,0.13608235935253526,0.28210325662283287
M3A,2015-10-01,0.8105616469024323,0.7347546722482254,0.8863686215566391,3.8118316645879307,2.2181031936433024,0.13599717675947776,0.28210325662283287
M3A,2015-11-01,0.8100982612515037,0.7348587699325554,0.8853377525704521,3.8628399786766945,2.24649988537753,0.13632983980920704,0.282103256622833
M3A,2015-12-01,0.809157176129379,0.7346205851933073,0.8836937670654507,3.9432646387886203,2.2906081286720235,0.13700544175362112,0.282103256622833
M3A,2016-01-01,0.8085454660245474,0.7348692758281135,0.8822216562209813,4.0056560534082015,2.325091696126096,0.13744458644577068,0.28210325662283287
M3A,2016-02-01,0.8080784207808596,0.7353498966448432,0.880806944916876,4.061455956214404,2.3561191034452014,0.13777987670522396,0.2821032566228328
M3A,2016-03-01,0.8081293250384365,0.7360379899526984,0.8802206601241745,4.099731561684997,2.378473248353991,0.13774333270448547,0.28210325662283275
M3A,2016-04-01,0.8070526589567861,0.7353897213196398,0.8787155965939325,4.177212561933098,2.4201954008107505,0.13851626777820683,0.2821032566228328
M3A,2016-05-01,0.8064428461963493,0.7351368006553367,0.8777488917373619,4.2385537125556505,2.4538797007898028,0.1389540503729943,0.28210325662283287
M3A,2016-06-01,0.8054669387060893,0.7345360985382038,0.8763977788739749,4.313295597487927,2.4941290705472374,0.1396546511820893,0.28210325662283275
M3A,2016-07-01,0.8054922054008207,0.7349356813103574,0.876048729491284,4.35363934207276,2.517536491955243,0.13963651230422577,0.28210325662283275
M3A,2016-08-01,0.805835312727109,0.735628910337874,0.8760417151163439,4.383151127217991,2.535681622293502,0.1393901966720546,0.2821032566228327
M3A,2016-09-01,0.8064240312128412,0.7364984269133464,0.876349635512336,4.404558652686708,2.5499275545588667,0.1389675575883815,0.28210325662283275
M3A,2016-10-01,0.806590595711499,0.7368281135899126,0.8763530778330855,4.439532367447074,2.5707057207849133,0.13884798147723273,0.28210325662283275
M3A,2016-11-01,0.8065656171345759,0.7369516359206156,0.8761795983485361,4.480874946362335,2.5945647386951305,0.13886591351626015,0.2821032566228327
M3A,2016-12-01,0.807453357388967,0.7379003372746114,0.8770063775033226,4.492846695904508,2.6043600681941292,0.13822860767866796,0.28210325662283264
M3A,2017-01-01,0.8094040989781606,0.7398196624242578,0.8789885355320634,4.470144417671493,2.5974604098638925,0.1368281766446155,0.28210325662283264
M3A,2017-02-01,0.8105768996303373,0.7409704912480797,0.8801833080125949,4.4750000963160534,2.604049617391001,0.13598622687578713,0.2821032566228327
M3A,2017-03-01,0.8124775242877222,0.7430362744344178,0.8819187741410267,4.451932762707773,2.5967009430601653,0.13462177462386818,0.28210325662283264
M3A,2017-04-01,0.8135124643584906,0.7443171997023673,0.8827077290146138,4.4611402286178725,2.6053859658928777,0.133878794517473,0.28210325662283264
M3A,2017-05-01,0.8158567914968687,0.7470469722946754,0.884666610699062,4.42215756370752,2.5900618139336045,0.13219580969942063,0.28210325662283264
M3A,2017-06-01,0.816271646963016,0.7478602802528079,0.8846830136732241,4.452805201400456,2.6093383134770907,0.1318979863113013,0.28210325662283264
M3A,2017-07-01,0.8163358942796546,0.7485010201774371,0.884170768381872,4.496512519886117,2.6351581401587705,0.13185186337191576,0.28210325662283275
M3A,2017-08-01,0.8170021842238514,0.7498262069066356,0.8841781615410672,4.5195999994347,2.6508502877717195,0.1313735359908319,0.2821032566228327
M3A,2017-09-01,0.8167127105250565,0.749857325001345,0.8835680960487678,4.570870265015772,2.6799716056609113,0.13158134821649015,0.2821032566228327
M3A,2017-10-01,0.8181114707191517,0.7515699720578303,0.8846529693804731,4.567971831528793,2.682859208692714,0.1305771828283835,0.28210325662283275
M3A,2017-11-01,0.8189615155895899,0.7527846706047905,0.8851383605743892,4.583842128003834,2.6949774084359728,0.1299669383841715,0.28210325662283275
M3A,2017-12-01,0.8207573444978539,0.7551350486745224,0.8863796403211853,4.566348385520122,2.690579342238328,0.1286777186592662,0.28210325662283275
M3A,2018-01-01,0.8221713371392068,0.7570766399685795,0.887266034309834,4.561160603162632,2.6921526395547795,0.12766261794687964,0.28210325662283275
M3A,2018-02-01,0.8236581502018188,0.7585942529291059,0.8887220474745317,4.553997586081451,2.6927856204321365,0.1265952396912199,0.28210325662283275
M3A,2018-03-01,0.8245942559358546,0.7594702496562792,0.8897182622154299,4.564383627160683,2.7019942923526905,0.12592321243329888,0.28210325662283275
M3A,2018-04-01,0.8264464017318955,0.7613871753252919,0.8915056281384992,4.542388233643792,2.695013385537491,0.12459356299806132,0.28210325662283275
M3A,2018-05-01,0.8278447236662423,0.7628739916315497,0.8928154557009349,4.536497701640477,2.6960724808443053,0.12358971223520096,0.2821032566228327
M3A,2018-06-01,0.8295705995637643,0.7647806818039151,0.8943605173236135,4.518547292938474,2.691002909937882,0.12235071154889676,0.2821032566228327
M3A,2018-07-01,0.8310874893514811,0.7664437035504169,0.8957312751525454,4.508084534988514,2.6896810258507875,0.12126174131023279,0.2821032566228327
M3A,2018-08-01,0.8323052956779309,0.7678332801063266,0.8967773112495352,4.50896284689498,2.694147059709437,0.12038748211441035,0.2821032566228327
M3A,2018-09-01,0.8340074759202896,0.770016220079073,0.8979987317615061,4.484485287756763,2.685001486050256,0.11916549246178017,0.2821032566228327
M3A,2018-10-01,0.8357987326270744,0.7724374553302334,0.8991600099239153,4.456391470375503,2.6739114798928765,0.11787955510542682,0.2821032566228327
M3A,2018-11-01,0.8365864300121837,0.7735692735846795,0.8996035864396879,4.460665778738132,2.6789985796949893,0.11731406971789009,0.28210325662283275
M3A,2018-12-01,0.837929165321633,0.7751005118075845,0.9007578188356814,4.446381395857228,2.6747056953074524,0.11635012441201892,0.28210325662283275
M3A,2019-01-01,0.8397679670563629,0.7773107081684955,0.9022252259442304,4.410365380023098,2.6588623727978793,0.11503005463494005,0.28210325662283275
M3A,2019-02-01,0.8411849788235342,0.7794036125907212,0.9029663450563471,4.398877080302542,2.656411297060755,0.11401278650196071,0.2821032566228328
M3A,2019-03-01,0.8424191865042657,0.7812913211056612,0.9035470519028702,4.3937867942374,2.657230398029029,0.11312675282731242,0.2821032566228328
M3A,2019-04-01,0.8435566521176507,0.7829537183452867,0.9041595858900148,4.391841795528215,2.6596404239101514,0.11231016996775979,0.2821032566228328
M3A,2019-05-01,0.8442287725648566,0.7841450056779098,0.9043125394518035,4.405826520730405,2.6702352546507897,0.1118276568875535,0.2821032566228328
M3A,2019-06-01,0.8446656766476001,0.7849037210621028,0.9044276322330973,4.427009365558279,2.684462062486834,0.11151400486938379,0.28210325662283275
M3A,2019-07-01,0.8444668498684663,0.7848797603272365,0.9040539394096961,4.468460092620611,2.7089592528532935,0.11165674196662005,0.28210325662283275
M3A,2019-08-01,0.8454838394803835,0.7858183347482289,0.9051493442125381,4.472837451504027,2.7148785725950195,0.1109266484361763,0.2821032566228327
M3A,2019-09-01,0.8467900938796168,0.7868022423400901,0.9067779454191435,4.467688573763363,2.7159429585637826,0.10998889265694466,0.28210325662283275
M3A,2019-10-01,0.8481881342425193,0.7879695480572408,0.9084067204277977,4.458399612579945,2.7147707927701394,0.1089852440333071,0.2821032566228327
M3A,2019-11-01,0.8498949224254133,0.7896771877998582,0.9101126570509684,4.426905675599948,2.701018049629041,0.10775994635517289,0.28210325662283275
M3A,2019-12-01,0.8521493793932314,0.7921067126297637,0.9121920461566991,4.36245434479457,2.668754410859096,0.10614147903989227,0.28210325662283275
M3A,2020-01-01,0.8539449570837787,0.7940470651189622,0.9138428490485953,4.319454433289939,2.6480169354797156,0.10485243966336764,0.28210325662283275
M3A,2020-02-01,0.85538026824567,0.7954284233807778,0.9153321131105623,4.291054977272081,2.63502833613946,0.10382203445451299,0.28210325662283275
M3A,2020-03-01,0.8563497316293498,0.7964671170925707,0.9162323461661289,4.296292963235846,2.641234961647707,0.10312605984854589,0.2821032566228327
M3A,2020-04-01,0.8576575631769343,0.7980195681190213,0.9172955582348473,4.2673162252772885,2.6274274446805785,0.10218717183964905,0.2821032566228327
M3A,2020-05-01,0.8590947839926399,0.7998261366243864,0.9183634313608935,4.229095941958086,2.6082583307139013,0.1011553956965401,0.28210325662283275
M3A,2020-06-01,0.8606904073078054,0.8019205941683925,0.9194602204472184,4.1802305255800345,2.5829094318544614,0.10000990291492608,0.28210325662283275
M3A,2020-07-01,0.861884985583455,0.8037693164077916,0.9200006547591185,4.159879027496382,2.5739019540926136,0.09915231906112812,0.28210325662283275
M3A,2020-08-01,0.8632034020782897,0.8059068380980372,0.9204999660585422,4.132857298895933,2.5610941055119754,0.09820583215307162,0.2821032566228328
M3A,2020-09-01,0.8643811331899234,0.8080564095411936,0.9207058568386531,4.112360016665077,2.551869082522348,0.09736034282345579,0.2821032566228328
M3A,2020-10-01,0.8649171371365278,0.8094820139750951,0.9203522602979606,4.113045793569224,2.553877313516118,0.09697554733575117,0.2821032566228328
M3A,2020-11-01,0.8653380598902919,0.8105828285391812,0.9200932912414026,4.117011621987359,2.55758385520096,0.0966733682616106,0.28210325662283275
M3A,2020-12-01,0.8660341309303663,0.811717926127711,0.9203503357330216,4.113585798346818,2.557511241641368,0.09617366112878198,0.28210325662283275
M3A,2021-01-01,0.8664295436375934,0.812321981102185,0.9205371061730018,4.118084875893281,2.5614774042017876,0.09588979563397376,0.28210325662283275
M3A,2021-02-01,0.8657962262087654,0.811974275444946,0.9196181769725847,4.152663486129655,2.5810975044841116,0.09634445215365338,0.28210325662283275
M3A,2021-03-01,0.8666670540628856,0.8131821162484933,0.9201519918772778,4.146186779435801,2.579663941303049,0.09571928767313836,0.28210325662283275
M3A,2021-04-01,0.8669012384536672,0.8133948042576549,0.9204076726496795,4.155268214432943,2.5860127899947276,0.09555116746164644,0.2821032566228328
M3A,2021-05-01,0.8673912705942174,0.8135931662065091,0.9211893749819257,4.157956286344222,2.5891484374012244,0.09519937498379535,0.28210325662283275
M3A,2021-06-01,0.8688011786198915,0.8146572324897833,0.9229451247499997,4.135433723823488,2.5793094522433115,0.09418720660370256,0.28210325662283275
M3A,2021-07-01,0.8693702936777598,0.8146865515994013,0.9240540357561182,4.136073698709683,2.5813984691356495,0.09377864075705204,0.2821032566228328
M3A,2021-08-01,0.8697702547998465,0.8147267209999073,0.9248137885997857,4.142599036948505,2.58666051857802,0.09349150997002847,0.28210325662283275
M3A,2021-09-01,0.8704326599390924,0.8151680428066869,0.9256972770714978,4.139803472940389,2.586883589682806,0.09301597147776755,0.2821032566228328
M3A,2021-10-01,0.8718901418072287,0.8165409781780025,0.9272393054364548,4.107503331218967,2.5709976211834715,0.09196964999110123,0.28210325662283287
M3A,2021-11-01,0.8718367166890734,0.8164182683789053,0.9272551649992414,4.130617620495217,2.5853070565410596,0.09200800370943948,0.28210325662283287
M3A,2021-12-01,0.8725321425467103,0.8172685172994735,0.9277957677939471,4.12054677070309,2.5810609831380993,0.09150875975098163,0.2821032566228328
M3A,2022-01-01,0.873365043562836,0.8184516406671787,0.9282784464584932,4.104280285739196,2.5733259531626134,0.09091082282394951,0.2821032566228328
M3A,2022-02-01,0.8748413436102604,0.8204649106615607,0.9292177765589602,4.060563415081438,2.5502196017392715,0.0898509918276559,0.28210325662283287
M3A,2022-03-01,0.8760742311914937,0.8224728836456958,0.9296755787372917,4.0280006448118195,2.5333338191089663,0.08896590584813839,0.2821032566228328
M3A,2022-04-01,0.8766779106353162,0.8241493040117276,0.9292065172589048,4.023003298917404,2.531934321355563,0.08853252634137448,0.28210325662283287
M3A,2022-05-01,0.8770020999044408,0.8257361722555214,0.9282680275533601,4.0271012741835035,2.535450685431856,0.08829979192083212,0.28210325662283287
M3A,2022-06-01,0.8769065051906852,0.8271555221942251,0.9266574881871454,4.043712138987648,2.5456313269000366,0.08836841905452128,0.2821032566228328
M3A,2022-07-01,0.8764436617346134,0.8283325330953533,0.9245547903738736,4.0693836309339995,2.560440108605267,0.08870069286432872,0.28210325662283287
M3A,2022-08-01,0.8776058756369092,0.8308645076542909,0.9243472436195275,4.062442392915848,2.559462206144867,0.08786634328876287,0.2821032566228328
M3A,2022-09-01,0.8784920441548698,0.8326943073433811,0.9242897809663585,4.060633975608183,2.560906132208101,0.08723016579563556,0.28210325662283287
M3A,2022-10-01,0.8792308315340703,0.8340031822177764,0.9244584808503643,4.061440299207402,2.563568732046252,0.08669979274205936,0.28210325662283287
M3A,2022-11-01,0.8803907366358004,0.8355306331269003,0.9252508401447004,4.054890301389199,2.5628108684974378,0.0858671006469008,0.2821032566228328
M3A,2022-12-01,0.8832562453517581,0.8383224437985171,0.9281900469049991,4.02020112602863,2.549156395420688,0.08380996127159589,0.28210325662283287
M3A,2023-01-01,0.8868311028456656,0.8417430459913009,0.9319191597000303,3.9736366144484614,2.529828309896894,0.0812435827186822,0.28210325662283287
M3A,2023-02-01,0.8906075096608612,0.8452665636010598,0.9359484557206627,3.9240549535178872,2.5089003770230476,0.07853251256438594,0.28210325662283287
M3A,2023-03-01,0.8927518411162836,0.8467133609112597,0.9387903213213075,3.9012507731913884,2.5003258186776667,0.07699310399581705,0.28210325662283287
M3A,2023-04-01,0.8928730398022523,0.8453513033091419,0.9403947762953627,3.9106803788658926,2.5067095483059463,0.0769060958538585,0.28210325662283287
M3A,2023-05-01,0.8923545322063289,0.8430456563159757,0.941663408096682,3.931326415414765,2.5184800876899676,0.07727833076838826,0.28210325662283287
M3A,2023-06-01,0.8901538899456466,0.8385408283700233,0.9417669515212699,3.98266948592091,2.545079447700806,0.07885816468067017,0.2821032566228329
M3A,2023-07-01,0.8875050003031892,0.8336530262294939,0.9413569743768846,4.044194601297593,2.5767058112472907,0.08075979392855583,0.2821032566228329
M3A,2023-08-01,0.8852456563686514,0.8295698751703708,0.9409214375669319,4.095162063202798,2.602536811286034,0.08238176958132949,0.282103256622833
M3A,2023-09-01,0.8830470141508948,0.8258916244282419,0.9402024038735477,4.144554986433279,2.6273849959324433,0.08396016766930847,0.282103256622833
M3A,2023-10-01,0.8805854223626579,0.8221896049158735,0.9389812398094424,4.202271871238797,2.6565477168079132,0.08572733639760775,0.282103256622833
M3A,2023-11-01,0.8789846402454199,0.819443435348193,0.9385258451426468,4.234806717501437,2.672248627197004,0.08687653266642938,0.282103256622833
M3A,2023-12-01,0.8784567590336908,0.81764381683598375,0.9392697012313979,4.237191923663901,2.67214799643281,0.08725549686921967,0.282103256622833
M3A,2024-01-01,0.8781285379372554,0.816083074323966,0.9401740015505449,4.23321382848405,2.6686417781972427,0.08749112572545827,0.282103256622833
M3A,2024-02-01,0.878113072890084,0.8148405599288481,0.9413855858513199,4.219021090666791,2.6596477556799942,0.08750222803245881,0.282103256622833
M3A,2024-03-01,0.8786843457200251,0.8142416181599952,0.943127073280055,4.184161181450089,2.6393882469664356,0.08709211312826423,0.282103256622833
M3A,2024-04-01,0.8792944054811522,0.8138247292695038,0.9447640816928007,4.147797871640692,2.618266671974023,0.08665415321248568,0.282103256622833
M3A,2024-05-01,0.8795966179823802,0.8132182187758574,0.945975017188903,4.123960007504388,2.604113920391654,0.08643719584204623,0.282103256622833
M3A,2024-06-01,0.879636281536069,0.8124093240601575,0.9468632390119804,4.110437898868894,2.5956922977809023,0.08640872150602226,0.282103256622833
M3A,2024-07-01,0.8794766567941166,0.8112910667739489,0.9476622468142842,4.104002474592204,2.5911581100367296,0.08652331558843229,0.282103256622833
M3A,2024-08-01,0.8795484102452434,0.810302550601068,0.9487942698894188,4.089062389995884,2.5819359716326953,0.08647180401954227,0.2821032566228329
M3A,2024-09-01,0.8793373334128842,0.8087707185329512,0.9499039482928172,4.084128467839804,2.5782016965502503,0.08662333539009533,0.2821032566228329
M3A,2024-10-01,0.8790753526546922,0.8071061383688487,0.9510445669405356,4.0813554414858775,2.5756835572853474,0.08681141052322885,0.28210325662283287
M3A,2024-11-01,0.8791602006127804,0.8058809765308652,0.9524394246946957,4.057870072708328,2.561109458790426,0.08675049845043514,0.28210325662283287
M3A,2024-12-01,0.8789659017610542,0.8045194034107167,0.9534124001113916,4.06364161945661,2.5641853256488654,0.08688998496333136,0.28210325662283287
M3A,2025-01-01,0.8794742311580035,0.8039600113815982,0.9549884509344088,4.016994430012243,2.536216547666663,0.08652505694469849,0.28210325662283287
M3A,2025-02-01,0.8798530993970863,0.8033273741106255,0.9563788246835472,3.9798280907340122,2.513833239935267,0.08625306866969189,0.28210325662283275
M3A,2025-03-01,0.8803497414449337,0.8027586957948567,0.9579407870950107,3.935925255133262,2.4875055972987012,0.08589653096091812,0.2821032566228328
M3A,2025-04-01,0.8808448190060122,0.8022074364165415,0.9594822015954829,3.8921802132552146,2.461242059091871,0.08554111639210081,0.2821032566228328
M3A,2025-05-01,0.8812695122909614,0.8016297040009287,0.9609093205809941,3.8539889440058324,2.4382666220690767,0.08523623046590156,0.28210325662283287
M3A,2025-06-01,0.8815907094414528,0.8009984821165075,0.9621829367663981,3.824441623071658,2.4204550630329122,0.0850056440775818,0.2821032566228328
M3A,2025-07-01,0.8817901722387032,0.8002501008577507,0.9633302436196556,3.8037855346956357,2.4079266866498434,0.08486245038501089,0.2821032566228328
M3A,2025-08-01,0.881932905197134,0.7994180630426039,0.964447747351664,3.7870535243905334,2.397722800341603,0.0847599828589808,0.2821032566228328
M3A,2025-09-01,0.8820625219987523,0.7986388117156239,0.9654862322818808,3.771681453303822,2.388341137591754,0.08466693137921195,0.2821032566228328
M3A,2025-10-01,0.882069109294431,0.7977984890348317,0.9663397295540304,3.7690172826753052,2.3866719290011544,0.08466220238109656,0.28210325662283275
M3A,2025-11-01,0.8817604898554072,0.7966654288543363,0.9668555508564781,3.7925442810512937,2.400729772701865,0.08488375927131465,0.28210325662283275
M3A,2025-12-01,0.8810478965248058,0.7951882143111556,0.9669075787384559,3.8550158658045914,2.4383029925689144,0.08539532770270578,0.28210325662283264
