fecha_inicio,fecha_fin,ventana,n_obs,alpha,alpha_se_hac,alpha_p_value,rho,rho_se_hac,rho_p_value,rho_estable,beta_corto_plazo,beta_se_hac,beta_t_hac,beta_p_value,beta_ic_inf,beta_ic_sup,gamma_tc,gamma_se_hac,gamma_p_value,beta_largo_plazo,beta_largo_plazo_se,beta_largo_plazo_ic_inf,beta_largo_plazo_ic_sup,r_squared,adj_r_squared
2010-12-01,2013-11-01,36,36,0.710476116477381,NA,NA,0.0909102102338914,NA,NA,NA,0.19331654477992247,0.0372072832435214,5.195664072398597,1.124704567760569e-5,0.1203916096600399,0.26624147989980507,-0.022277778187042997,0.011941943354225087,0.07130139237313912,0.21264846108288063,0.03134133704754562,0.15122056924236033,0.27407635292340093,0.5469541790543171,0.5044811333406594
2011-01-01,2013-12-01,36,36,0.7668160810654311,NA,NA,0.029922180608358502,NA,NA,NA,0.22146267175341122,0.043701766430902074,5.067590851357719,1.6326333771065774e-5,0.13580878348806164,0.3071165600187608,-0.011797704960211009,0.014767987981124485,0.43025541907626663,0.22829371760329048,0.033872855507144195,0.16190414075575865,0.2946832944508223,0.5446831733762175,0.5019972208802379
2011-02-01,2014-01-01,36,36,0.7555348377916568,NA,NA,0.04676135521260944,NA,NA,NA,0.2150898953643601,0.044657618562048314,4.816421078645502,3.385755736111915e-5,0.12756257134741802,0.30261721938130215,-0.014498451752574752,0.016307269197883043,0.3805956070102984,0.22564118286699714,0.03408455671177772,0.15883667928289985,0.2924456864510944,0.5470023465836494,0.5045338165758666
2011-03-01,2014-02-01,36,36,0.756258838109901,NA,NA,0.04046648121353337,NA,NA,NA,0.21400352166640055,0.04914422292767205,4.3546018009351775,1.281002858791015e-4,0.11768261467995578,0.3103244286528453,-0.01684007344737189,0.02263592773780476,0.462332881831812,0.22302870871780833,0.03850202759329597,0.14756612130318086,0.2984912961324358,0.5451543438159424,0.502512563548687
2011-04-01,2014-03-01,36,36,0.7427080161103387,NA,NA,0.04976532232204037,NA,NA,NA,0.23325366843583853,0.04809643556850942,4.849708001824539,3.0742846851747606e-5,0.13898638693680884,0.32752094993486824,-9.027092944385817e-4,0.021786621060082643,0.967207268689698,0.2454695391730269,0.0361968090372416,0.17452509710475944,0.3164139812412944,0.5579996963296456,0.5165621678605499
2011-05-01,2014-04-01,36,36,0.7976312222709603,NA,NA,-0.021864104922679702,NA,NA,NA,0.2831200873954306,0.04461074839142202,6.346454556451027,3.9962216447777575e-7,0.1956846272248653,0.3705555475659959,0.028081033822892818,0.016943521653623932,0.10722603146230957,0.27706236673892476,0.027693234812587997,0.22278462389084147,0.33134010958700805,0.5958078700005932,0.5579148578131488
2011-06-01,2014-05-01,36,36,0.7829736155185568,NA,NA,-0.011997977438795476,NA,NA,NA,0.28538580615620357,0.052452725309438716,5.440819413531011,5.508440409953683e-6,0.18258035365873115,0.388191258653676,0.024985741692344222,0.024647576703485104,0.3183202708277844,0.28200234834309573,0.031004594714375406,0.22123445934765903,0.34277023733853246,0.6081494397574553,0.5714134497347167
2011-07-01,2014-06-01,36,36,0.7493766893898927,NA,NA,0.02431192596316356,NA,NA,NA,0.2931641862172525,0.04927572120906482,5.94946515289809,1.2564601903940407e-6,0.19658554733524897,0.389742825099256,0.04146702107602999,0.03419485018769328,0.23413345544954456,0.30046917044328275,0.034559072734061995,0.2327346325454211,0.3682037083411444,0.6133663134199877,0.5771194053031116
2011-08-01,2014-07-01,36,36,0.7387404443434228,NA,NA,0.039520104158736025,NA,NA,NA,0.29171181453040945,0.05109411334759503,5.709303781159364,2.522321336007922e-6,0.19156919254711596,0.39185443651370294,0.034146953773836565,0.03462588007900346,0.3314486781711301,0.3037146490972674,0.03618208222918191,0.2327990710424042,0.3746302271521307,0.6326292014123676,0.598188189044777
2011-09-01,2014-08-01,36,36,0.748549929135604,NA,NA,0.020952427939278928,NA,NA,NA,0.3252839309688928,0.046638399782995256,6.974594593348248,6.681183835608561e-8,0.23387434709764143,0.41669351484014416,0.03825180391409814,0.03920878787433704,0.33658426067419056,0.3322452761761392,0.04968288258732311,0.23486861565685374,0.42962193669542464,0.6421963262190695,0.6086522318021073
2011-10-01,2014-09-01,36,36,0.6620517379692717,NA,NA,0.12183226456105181,NA,NA,NA,0.3149071731029999,0.058924198815651245,5.344275856651196,7.2965265644395344e-6,0.1994178656064458,0.43039648059955404,0.05005868519874539,0.039919524379310706,0.21892924402259506,0.35859569919816625,0.06291329989173278,0.23528789726180235,0.4819035011345302,0.6001001023820096,0.5626094869803231
2011-11-01,2014-10-01,36,36,0.6380581191998297,NA,NA,0.14568652090502557,NA,NA,NA,0.31072929169132935,0.06243225841158204,4.977063133658558,2.1241356374842365e-5,0.18836431373113074,0.433094269651528,0.06579946382532878,0.03516735803148636,0.07050798699293029,0.36371811904513496,0.06371628224979975,0.23883650060673875,0.48859973748353114,0.5680750527909258,0.5275820889900751
2011-12-01,2014-11-01,36,36,0.6195880212766555,NA,NA,0.17463312880932416,NA,NA,NA,0.3148772426537562,0.06492701401895527,4.849710823938841,3.0742595245162166e-5,0.18762263355287673,0.4421318517546357,0.06850861368976548,0.029065828356977744,0.024706161823146815,0.3814997350202749,0.07584866570309136,0.23283908196679745,0.5301603880737523,0.5800060695250719,0.5406316385430474
2012-01-01,2014-12-01,36,36,0.6124654045386854,NA,NA,0.19965934994676973,NA,NA,NA,0.3244238922812115,0.07264655719680088,4.465784818987927,9.31474495053641e-5,0.18203925657465272,0.4668085279877703,0.05523504785266542,0.02997448803566288,0.07464906321748267,0.4053572591366366,0.09486164708761322,0.21943184733076584,0.5912826709425074,0.6239518502300442,0.5886973361891108
2012-02-01,2015-01-01,36,36,0.5128432108943592,NA,NA,0.2973842361814574,NA,NA,NA,0.2612536083354566,0.06234847098681682,4.1902167639475385,2.0464169729496077e-4,0.13905285071015516,0.383454365960758,0.06912959659728996,0.027276890844419897,0.016356735006947357,0.37182998416603685,0.07655758390381953,0.22177987697114726,0.5218800913609265,0.6570363585346649,0.6248835171472897
2012-03-01,2015-02-01,36,36,0.6251131214190337,NA,NA,0.11456344477305735,NA,NA,NA,0.2703203703553641,0.06815703369842557,3.966140480107316,3.851545612595324e-4,0.1367350390133672,0.403905701697361,0.09569185704642597,0.014922873852183619,3.3067626585038105e-7,0.305296148842736,0.040927055630863525,0.22508059381297627,0.38551170387249567,0.6833271839627442,0.6536391074592514
2012-04-01,2015-03-01,36,36,0.6329013078653347,NA,NA,0.10255123488420151,NA,NA,NA,0.2704238542178159,0.07812774045758956,3.461303918863637,0.0015460703662739331,0.11729629672744751,0.4235514117081843,0.09647534770161446,0.020369476326492258,4.2703356928832194e-5,0.301325117075539,0.03985417386860622,0.22321237165947347,0.3794378624916045,0.6848245067551765,0.6552768042634742
