fecha,inflacion,expectativa,meta_inflacion,a0,a1,a2,b,c0_t,c_t,d,lambda_t,pi_estrella_t,brecha_ancla_meta
2019-09-01,1.8,4.34,4,0.12238155259210232,1.272084186860101,-0.3487565609892933,0.04090061220341873,2.923515904893721,0.11216232162358847,0.23474954071847984,0.8534305726142319,4.476449251364251,0.47644925136425087
2019-10-01,2.17,4.22,4,0.12238155259210247,1.2720841868601007,-0.3487565609892933,0.040900612203418785,2.9216044841041775,0.11118192206054962,0.23474954071847984,0.8547117212253145,4.466817034981676,0.46681703498167604
2019-11-01,2.92,4.25,4,0.12238155259210215,1.272084186860101,-0.34875656098929325,0.04090061220341873,2.9036385445664847,0.10996374544715204,0.23474954071847984,0.8563035877817113,4.431096317482206,0.431096317482206
2019-12-01,3.41,4.1,4,0.12238155259210232,1.272084186860101,-0.34875656098929336,0.040900612203418674,2.862012220273877,0.10832311264657196,0.2347495407184799,0.8584475039083614,4.356664758948276,0.3566647589482761
2020-01-01,1.78,4.11,4,0.12238155259210236,1.272084186860101,-0.3487565609892933,0.040900612203418674,2.835742548801322,0.1070514400756524,0.2347495407184799,0.8601092769337753,4.3083360291583395,0.30833602915833946
2020-02-01,1.24,3.85,4,0.12238155259210212,1.272084186860101,-0.3487565609892934,0.040900612203418674,2.8202346974447967,0.1060817211285705,0.23474954071847987,0.8613764685248687,4.278471556990626,0.27847155699062576
2020-03-01,1.77,3.99,4,0.12238155259210248,1.2720841868601005,-0.3487565609892934,0.04090061220341856,2.829757932375327,0.10547860840913921,0.23474954071847992,0.8621645931344214,4.288994640546865,0.2889946405468651
2020-04-01,1.88,3.97,4,0.12238155259210284,1.272084186860101,-0.3487565609892935,0.04090061220341856,2.8138899960928847,0.10461643318647205,0.23474954071847987,0.863291250704123,4.259377938380726,0.25937793838072576
2020-05-01,1.8,3.96,4,0.12238155259210294,1.272084186860101,-0.34875656098929336,0.04090061220341845,2.791093848811438,0.10365335718680715,0.23474954071847987,0.8645497615458795,4.21872139399406,0.21872139399406
2020-06-01,2.39,3.77,4,0.12238155259210305,1.2720841868601007,-0.34875656098929336,0.04090061220341845,2.7597946689377792,0.10255874906364892,0.23474954071847987,0.865980153530467,4.164522697938155,0.1645226979381551
2020-07-01,2.88,3.9,4,0.12238155259210289,1.272084186860101,-0.3487565609892933,0.04090061220341856,2.749511245843764,0.10177539690128964,0.23474954071847987,0.8670038081429644,4.14410639034395,0.1441063903439499
2020-08-01,4.19,3.92,4,0.12238155259210315,1.272084186860101,-0.3487565609892933,0.04090061220341845,2.734734098554838,0.10090367482066487,0.23474954071847987,0.8681429411811115,4.116425581519428,0.11642558151942772
2020-09-01,4.97,3.99,4,0.12238155259210289,1.2720841868601007,-0.34875656098929336,0.04090061220341845,2.7241718565591775,0.10013183318007281,0.23474954071847987,0.8691515542844825,4.095768408301458,0.09576840830145805
2020-10-01,5.34,4.15,4,0.12238155259210286,1.272084186860101,-0.34875656098929336,0.04090061220341851,2.7285502665705588,0.09987508224327706,0.2347495407184799,0.8694870665781136,4.10076831925467,0.10076831925467022
2020-11-01,5.46,4.27,4,0.12238155259210287,1.2720841868601007,-0.3487565609892933,0.04090061220341851,2.735268525565581,0.09971401641544461,0.23474954071847992,0.8696975412349778,4.10987039836073,0.10987039836073009
2020-12-01,4.82,4.26,4,0.12238155259210286,1.2720841868601005,-0.3487565609892932,0.04090061220341851,2.736319458552306,0.09930393898041213,0.23474954071847992,0.8702334147258836,4.108917721073275,0.1089177210732748
2021-01-01,5.24,4.12,4,0.12238155259210282,1.2720841868601005,-0.3487565609892932,0.04090061220341851,2.741593301034463,0.09908357780561178,0.23474954071847992,0.8705213742718435,4.115475231912459,0.11547523191245901
2021-02-01,6,4.39,4,0.12238155259210291,1.2720841868601007,-0.34875656098929325,0.04090061220341848,2.766913141898863,0.09965823079779888,0.23474954071847992,0.8697704397441771,4.157069484122642,0.15706948412264232
