fecha,observado,predicho_constante,error_constante,varianza_prediccion_constante,predicho_tvp,error_tvp,varianza_prediccion_tvp
2024-03-01,-0.14000000000000057,-0.060131596022820866,-0.0798684039771797,0.030256787838093005,0.018011836902191797,-0.15801183690219237,0.027873112600100156
2024-04-01,-0.1200000000000001,-0.0086999442355266,-0.11130005576447351,0.03025940021044262,0.05068639034186109,-0.1706863903418612,0.027308266752724086
2024-05-01,-0.02999999999999936,0.013239744316553573,-0.04323974431655293,0.03022269651268142,0.04769350625179687,-0.07769350625179623,0.02685908319009913
2024-06-01,0.02999999999999936,-0.021578426003009084,0.051578426003008444,0.030163853604037175,0.018758158259615354,0.011241841740384007,0.026912811676729372
2024-07-01,0.05000000000000071,-0.02963399442076542,0.07963399442076613,0.030167546910206962,0.004036633655162214,0.0459633663448385,0.02683457502165585
2024-08-01,-0.05000000000000071,-0.07177822045260694,0.02177822045260623,0.03026247726636495,-0.010589256493778544,-0.039410743506222166,0.02788100344645168
2024-09-01,-0.04999999999999938,-0.08678759548655225,0.036787595486552874,0.030448198589815723,0.0037416497100932825,-0.05374164971009266,0.03042664608037975
2024-10-01,-0.010000000000000231,-0.1324847399194175,0.12248473991941727,0.03087995247132141,-0.01979812834217512,0.009798128342174889,0.034615637328353585
2024-11-01,-0.2999999999999998,-0.110293181719333,-0.18970681828066682,0.03057269305809026,-0.018521269247166572,-0.28147873075283325,0.030648443390612776
2024-12-01,0.29000000000000004,-0.025207175933538384,0.3152071759335384,0.030736848809664943,0.035667704792274435,0.2543322952077256,0.029639022505621
2025-01-01,-0.1900000000000004,-0.16301862016858978,-0.026981379831410607,0.03091966789887691,-0.10365858678582683,-0.08634141321417356,0.029211161316735124
2025-02-01,0.03000000000000025,-0.0399434615733755,0.06994346157337575,0.030470215702500858,0.027368893994006292,0.0026311060059939564,0.028964519762881932
2025-03-01,-0.08000000000000007,-0.11181872542915594,0.03181872542915587,0.030499989969083218,-0.04451030232382845,-0.03548969767617162,0.02970365683828653
2025-04-01,-0.08999999999999986,-0.07819439569179996,-0.011805604308199893,0.030432658105956176,-0.013816324732682045,-0.07618367526731781,0.02933918566539972
2025-05-01,-0.07000000000000028,-0.06900790411353104,-9.920958864692436e-4,0.030384728413898277,-0.013749402428724564,-0.05625059757127572,0.02890199597031062
2025-06-01,-0.020000000000000018,-0.06174567884811629,0.04174567884811627,0.030301564579758317,-0.015320808297905745,-0.0046791917020942726,0.028255271628746817
2025-07-01,0.010000000000000231,-0.09416016582184861,0.10416016582184884,0.030419021400879175,-0.04406845182150866,0.05406845182150889,0.029312917089692005
2025-08-01,-0.04999999999999982,-0.10451134951376259,0.05451134951376277,0.030455515296385252,-0.050341882773354406,3.4188277335458345e-4,0.029506338578948185
2025-09-01,-0.07000000000000028,-0.07251920113778362,0.002519201137783339,0.030328413063692765,-0.022656907868154122,-0.04734309213184616,0.028566999666092417
2025-10-01,-0.04999999999999982,-0.07423952807422655,0.024239528074226732,0.030369174282305,-0.025121903305330637,-0.024878096694669186,0.028956653218002185
2025-11-01,-0.07000000000000028,-0.05601851153610547,-0.013981488463894812,0.0302398174167256,-0.01602432268598799,-0.053975677314012295,0.027836094412743873
2025-12-01,0.4200000000000004,-0.05000430288533664,0.470004302885337,0.030238334417781912,-0.012016147713627412,0.4320161477136278,0.027842292077940506
2026-01-01,-0.08000000000000007,-0.22564381103934,0.14564381103933993,0.03167928584223916,-0.1594542363182526,0.07945423631825252,0.031940793925262174
2026-02-01,-0.020000000000000018,-0.06388617737277287,0.04388617737277285,0.03034969931454732,0.008089554703507196,-0.028089554703507214,0.02888865113294365
2026-03-01,-0.010000000000000231,-0.03877957870712628,0.028779578707126052,0.03016474207312571,0.0049328232267626115,-0.014932823226762842,0.02717505203727198
2026-04-01,0.10000000000000009,-0.00912027942020649,0.10912027942020658,0.030141097410723502,0.015115202751206577,0.08488479724879351,0.02675503150464137
2026-05-01,0.03000000000000025,-0.05879546065911964,0.08879546065911989,0.030209712184977814,-0.02520343146500653,0.05520343146500678,0.027033308214652187
2026-06-01,-0.03000000000000025,-0.06987722614460225,0.039877226144602,0.030244600913740777,-0.015872881570027208,-0.01412711842997304,0.02808647402755251
