fecha,exp_inf_12m,exp_inf_24m,infl_gt,d_exp24,exp12_lag1,shock_inf,alpha_t,se_alpha_t,alpha_li_95,alpha_ls_95,beta_t,se_beta_t,beta_li_95,beta_ls_95,indice_anclaje,ajustado_tvp,residuo_tvp,residuo_estandarizado
2014-04-01,4.51,4.66,3.27,0.1200000000000001,4.46,-1.19,0.014029801326348127,0.015148607333513371,-0.015660923463277417,0.04372052611597367,0.08863735577641961,0.0246049769556639,0.040412487102880396,0.13686222444995882,-0.08863735577641961,-0.09144865204759121,0.21144865204759133,1.2618021303957316
2014-05-01,4.19,4.28,3.22,-0.3799999999999999,4.51,-1.2899999999999996,0.014029800222594396,0.01514860520547057,-0.0156609203961439,0.0437205208413327,0.08833540736691607,0.02455097443518725,0.040216381688585476,0.13645443304524668,-0.08833540736691607,-0.0999228752807273,-0.2800771247192726,-1.4401081140298304
2014-06-01,4.24,4.36,3.13,0.08000000000000007,4.19,-1.0600000000000005,0.014029799983211876,0.015148603089595028,-0.01566091648848656,0.04372051645491031,0.08773416291457108,0.024511195736789247,0.039693102052452446,0.1357752237766897,-0.08773416291457108,-0.0789684127062335,0.15896841270623358,0.971868968739667
2014-07-01,4.24,4.41,3.41,0.04999999999999982,4.24,-0.8300000000000001,0.014029799253222631,0.01514860099216848,-0.015660913107595313,0.04372051161404057,0.0872725071833378,0.024475597938996247,0.03930121672282239,0.13524379764385322,-0.0872725071833378,-0.058406381708947755,0.10840638170894758,0.6169987233777702
2014-08-01,4.09,4.06,3.7,-0.35000000000000053,4.24,-0.54,0.014029798188670702,0.0151485989194359,-0.015660910109666033,0.04372050648700744,0.08688538753522257,0.02443632805864564,0.03899106462587155,0.1347797104445736,-0.08688538753522257,-0.03288831108034949,-0.317111688919651,-1.7881742962781695
2014-09-01,4.24,4.13,3.45,0.07000000000000028,4.09,-0.6399999999999997,0.014029798102785686,0.015148596879180687,-0.015660906196724313,0.043720502402295684,0.0863564145243042,0.024386563068894848,0.03855962920255574,0.13415319984605267,-0.0863564145243042,-0.041238307192768976,0.11123830719276925,0.6279770884743514
2014-10-01,4.08,4.17,3.64,0.040000000000000036,4.24,-0.6000000000000001,0.01402979767359812,0.015148594868859987,-0.015660902685755713,0.04372049803295195,0.0858864165162206,0.024328180954569456,0.038204058035891206,0.13356877499655,-0.0858864165162206,-0.03750205223613425,0.0775020522361343,0.42060225134924717
2014-11-01,4.16,4.16,3.38,-0.009999999999999787,4.08,-0.7000000000000002,0.014029797005224498,0.015148592889628476,-0.015660899474906852,0.04372049348535585,0.08545493955474469,0.02426026937599366,0.037905685322557114,0.13300419378693226,-0.08545493955474469,-0.045788660683096796,0.03578866068309701,0.20218346969332937
2014-12-01,4.2,4.21,2.95,0.04999999999999982,4.16,-1.21,0.014029796226400276,0.015148590939007604,-0.015660896430584423,0.04372048888338497,0.08504421541289303,0.02418490471279027,0.03764267320629109,0.13244575761949498,-0.08504421541289303,-0.08887370442320029,0.13887370442320013,0.8534842082509251
2015-01-01,3.75,3.89,2.32,-0.31999999999999984,4.2,-1.8800000000000003,0.01402979501898542,0.015148589004028889,-0.015660893845510684,0.04372048388348152,0.08477269120073021,0.02411929577078574,0.037499740157520924,0.1320456422439395,-0.08477269120073021,-0.1453428644383874,-0.17465713556161244,-0.7486753913367242
2015-02-01,3.79,4.07,2.44,0.18000000000000016,3.75,-1.31,0.014029794350595662,0.015148587067881414,-0.01566089071912112,0.043720479420312444,0.08422916141205686,0.02410185757403918,0.03699038860642615,0.13146793421768757,-0.08422916141205686,-0.09631040709919883,0.27631040709919896,1.633873464389603
2015-03-01,3.82,4.11,2.43,0.040000000000000036,3.79,-1.3599999999999999,0.014029792829459495,0.015148585145380332,-0.01566088847222441,0.0437204741311434,0.08398548031877219,0.024098791020014557,0.03675271784858639,0.131218242788958,-0.08398548031877219,-0.10019046040407067,0.1401904604040707,0.8215601908986218
2015-04-01,3.62,3.82,2.58,-0.2900000000000005,3.82,-1.2399999999999998,0.01402979087566894,0.015148583235579612,-0.015660886682874332,0.04372046843421221,0.08389973881161406,0.024112695792570464,0.03663972348800546,0.13115975413522266,-0.08389973881161406,-0.09000588525073247,-0.199994114749268,-1.0808840192608025
2015-05-01,3.46,3.57,2.55,-0.25,3.62,-1.0700000000000003,0.014029789539098208,0.015148581341790876,-0.01566088430768735,0.04372046338588377,0.08360856320803281,0.024138059827545393,0.036298835289370744,0.13091829112669487,-0.08360856320803281,-0.07543137309349691,-0.1745686269065031,-0.925414416128851
2015-06-01,3.25,3.67,2.39,0.10000000000000009,3.46,-1.0699999999999998,0.014029788741279423,0.015148579468510996,-0.015660881433945034,0.04372045891650388,0.08316265437179014,0.02416798018497548,0.03579428363016054,0.13053102511341974,-0.08316265437179014,-0.07495425143653602,0.1749542514365361,1.017186212285044
2015-07-01,3.16,3.56,2.32,-0.10999999999999988,3.25,-0.9300000000000002,0.014029787403518583,0.01514857761604211,-0.015660879140933573,0.04372045394797074,0.08287182057607656,0.02420270560111185,0.035435389269471505,0.1303082518826816,-0.08287182057607656,-0.06304100573223263,-0.04695899426776724,-0.2516702166212137
2015-08-01,3.04,3.31,1.96,-0.25,3.16,-1.2000000000000002,0.014029786210682122,0.015148575788057953,-0.01566087675098693,0.04372044917235117,0.08254480954621625,0.024237448309053864,0.035040283783319456,0.13004933530911306,-0.08254480954621625,-0.08502398524477739,-0.1649760147552226,-0.8366715716980365
2015-09-01,3.06,3.4,1.88,0.08999999999999986,3.04,-1.1600000000000001,0.014029785526992982,0.015148573978477865,-0.015660873887964263,0.04372044494195023,0.082053801600915,0.024282954174343833,0.034460085980964526,0.12964751722086545,-0.082053801600915,-0.08115262433006842,0.17115262433006828,1.0229032777045683
2015-10-01,2.94,3.28,2.23,-0.1200000000000001,3.06,-0.8300000000000001,0.01402978431509433,0.015148572188638793,-0.015660871591842797,0.04372044022203146,0.08172725929476349,0.024337836448037792,0.03402597639498319,0.12942854219454378,-0.08172725929476349,-0.05380384089955938,-0.06619615910044073,-0.3672125461435091
2015-11-01,3.02,3.37,2.51,0.0900000000000003,2.94,-0.43000000000000016,0.014029783307489599,0.015148570426520775,-0.015660869145759683,0.04372043576073888,0.08135520304064113,0.02439047978629609,0.03355074109384861,0.12915966498743364,-0.08135520304064113,-0.020952953999986097,0.11095295399998639,0.5433182256560962
2015-12-01,3.17,3.65,3.07,0.2799999999999998,3.02,0.04999999999999982,0.014029781957462977,0.015148568701456372,-0.0156608671147222,0.043720431029648156,0.08102266897183003,0.024432463253733962,0.033135920940913166,0.12890941700274688,-0.08102266897183003,0.018080915406054464,0.26191908459394536,1.2594237938937358
2016-01-01,3.62,3.8,4.38,0.1499999999999999,3.17,1.21,0.01402977979910431,0.015148567024250692,-0.01566086598581814,0.04372042558402676,0.08067928637602942,0.02446199487062714,0.03273465743959669,0.12862391531246214,-0.08067928637602942,0.1116517163140999,0.038348283685900014,-0.25489279752931815
2016-02-01,3.94,4.09,4.27,0.29000000000000004,3.62,0.6499999999999995,0.014029777522395547,0.015148565420143055,-0.015660865118533707,0.0437204201633248,0.08029746541340527,0.02451286129296245,0.03225314012117293,0.12834179070563762,-0.08029746541340527,0.06622313004110893,0.22377686995889112,0.8769389061608
2016-03-01,3.99,3.99,4.26,-0.09999999999999964,3.94,0.31999999999999984,0.014029774555068854,0.015148563876735523,-0.015660865060837224,0.04372041417097493,0.07979515135107923,0.024561866591731405,0.03165477743820812,0.12793552526395036,-0.07979515135107923,0.039564222987414195,-0.13956422298741383,-1.0660079850273085
2016-04-01,4.18,4.19,4.09,0.20000000000000018,3.99,0.09999999999999964,0.014029772018463867,0.015148562386856027,-0.015660864677332055,0.04372040871425979,0.07932983353875929,0.024601344035117937,0.031112085258648857,0.12754758181886972,-0.07932983353875929,0.021962755372339767,0.1780372446276604,0.7595572905629924
2016-05-01,4.15,4.16,4.36,-0.03000000000000025,4.18,0.1800000000000006,0.014029768932402126,0.01514856094581836,-0.01566086493901187,0.043720402803816116,0.07884976734064325,0.024628676768585153,0.030578447887338045,0.12712108679394846,-0.07884976734064325,0.028222727053717957,-0.058222727053718205,-0.5750034191588407
2016-06-01,4.33,4.39,4.43,0.22999999999999954,4.15,0.27999999999999936,0.014029766026026777,0.015148559555248159,-0.015660865119919706,0.04372039717197326,0.07837838272056707,0.024644619375720697,0.030075816331456527,0.12668094910967762,-0.07837838272056707,0.03597571318778551,0.19402428681221404,0.7965188400239105
2016-07-01,4.28,4.41,4.62,0.020000000000000462,4.33,0.29000000000000004,0.014029762520855622,0.015148558217138819,-0.015660866002444748,0.04372039104415599,0.077861994449054,0.02465044460926756,0.029548010811990072,0.12617597808611794,-0.077861994449054,0.03660974091108129,-0.016609740911080827,-0.38521695549377866
2016-08-01,4.4,4.45,4.74,0.040000000000000036,4.28,0.45999999999999996,0.014029759066945287,0.0151485569316237,-0.01566086693679175,0.04372038507068232,0.07734959637585917,0.024646276720439942,0.029043781650788934,0.1256554111009294,-0.07734959637585917,0.0496105733998405,-0.009610573399840464,-0.3734644935038797
2016-09-01,4.43,4.42,4.56,-0.03000000000000025,4.4,0.15999999999999925,0.014029755642695003,0.01514855570202226,-0.015660867951067498,0.0437203792364575,0.07684086049168992,0.024635233109319383,0.028556690846675253,0.1251250301367046,-0.07684086049168992,0.026324293321365332,-0.056324293321365584,-0.5445759639193887
2016-10-01,4.42,4.43,4.76,0.009999999999999787,4.43,0.33000000000000007,0.014029752392272188,0.01514855452232505,-0.015660868889326267,0.04372037367387064,0.07633958994352347,0.02461248514907496,0.028100005481309615,0.12457917440573732,-0.07633958994352347,0.03922181707363494,-0.02922181707363515,-0.4181354275277532
2016-11-01,4.67,4.6,4.67,0.16999999999999993,4.42,0.25,0.014029749232033449,0.015148553395815903,-0.01566086984164765,0.043720368305714546,0.07584630770301772,0.024580224335971974,0.02766995327259769,0.12402266213343774,-0.07584630770301772,0.03299132615778788,0.13700867384221205,0.5216586178410987
2016-12-01,4.68,4.66,4.23,0.0600000000000005,4.67,-0.4399999999999995,0.01402974564895992,0.01514855232088716,-0.015660871317899554,0.043720362615819394,0.07532465138854418,0.024537171772407645,0.02723267843215236,0.123416624344936,-0.07532465138854418,-0.019113100961999478,0.07911310096199997,0.35277893255792026
2017-01-01,4.42,4.4,3.83,-0.2599999999999998,4.68,-0.8499999999999996,0.014029741821728328,0.015148551284286561,-0.015660873113431305,0.043720356756887964,0.07483183105365789,0.02448373196787651,0.02684459818948795,0.12281906391782782,-0.07483183105365789,-0.04957731457388085,-0.21042268542611894,-1.141087476220305
2017-02-01,4.4,4.46,3.96,0.05999999999999961,4.42,-0.45999999999999996,0.014029738643901108,0.015148550278328768,-0.015660874319617483,0.043720351607419695,0.07419084589468136,0.024429295255801075,0.026310307025616056,0.12207138476374667,-0.07419084589468136,-0.02009805046765232,0.08009805046765192,0.3842884132441844
2017-03-01,4.22,4.28,4,-0.17999999999999972,4.4,-0.40000000000000036,0.014029735218876105,0.015148549310502423,-0.015660875847737704,0.04372034628548992,0.07358038276484824,0.02436467728393952,0.025826492793385607,0.12133427273631087,-0.07358038276484824,-0.015402417887063218,-0.16459758211293649,-0.9845493482190855
2017-04-01,4.38,4.51,4.09,0.22999999999999954,4.22,-0.1299999999999999,0.014029732301830498,0.01514854838202281,-0.015660876944996713,0.04372034154865771,0.07291537939210846,0.02428894562370492,0.02530992074719507,0.12052083803702185,-0.07291537939210846,0.0045507329808564066,0.22544926701914314,1.1064627776027636
2017-05-01,4.2,4.17,3.93,-0.33999999999999986,4.38,-0.44999999999999973,0.01402972868900563,0.015148547497918786,-0.015660878825009536,0.04372033620302079,0.07227465474041223,0.024199941485903258,0.024843641000065128,0.11970566848075932,-0.07227465474041223,-0.01849386594417985,-0.32150613405582,-1.8310306236682525
2017-06-01,4.17,4.26,4.36,0.08999999999999986,4.2,0.16000000000000014,0.014029726068409765,0.015148546652454782,-0.0156608797885264,0.04372033192534593,0.07151408081617464,0.02410029132878945,0.024278377794824363,0.11874978383752491,-0.07151408081617464,0.025471978998997717,0.06452802100100213,0.1401171782180795
2017-07-01,4.33,4.48,5.22,0.22000000000000064,4.17,1.0499999999999998,0.014029723248668167,0.015148545856583477,-0.015660881048388905,0.04372032754572524,0.07074495421723914,0.023988131325885214,0.02372908076208708,0.11776082767239121,-0.07074495421723914,0.08831192517676925,0.1316880748232314,0.21587011240018011
2017-08-01,4.48,4.51,4.72,0.02999999999999936,4.33,0.3899999999999997,0.01402972002251216,0.015148545125848458,-0.015660882842330588,0.04372032288735491,0.06986128440218534,0.023887281040007126,0.023043073875184894,0.11667949492918578,-0.06986128440218534,0.04127562093936442,-0.011275620939365058,-0.364689918202324
2017-09-01,4.6,4.75,4.36,0.2400000000000002,4.48,-0.1200000000000001,0.014029716831154851,0.015148544448616274,-0.01566088470633721,0.04372031836864691,0.06898125741541393,0.023776660435969595,0.022379859288275114,0.11558265554255275,-0.06898125741541393,0.005751965941305172,0.23424803405869504,1.1630869726584727
2017-10-01,4.5,4.53,4.2,-0.21999999999999975,4.6,-0.39999999999999947,0.014029712916863616,0.015148543816078509,-0.015660887380877207,0.04372031321460444,0.06812451621057314,0.023651840228489117,0.021767761194638878,0.11448127122650739,-0.06812451621057314,-0.013220093567365605,-0.20677990643263414,-1.1897857644044847
2017-11-01,4.49,4.63,4.69,0.09999999999999964,4.5,0.1900000000000004,0.014029709640734451,0.01514854322351108,-0.015660889495595555,0.043720308777064454,0.06719925743590976,0.02351464190543517,0.02111140619190053,0.11328710867991901,-0.06719925743590976,0.026797568553557333,0.07320243144644231,0.1652039781142278
2017-12-01,4.53,4.56,5.68,-0.07000000000000028,4.49,1.1899999999999995,0.014029706138688681,0.015148542680877331,-0.015660891934098718,0.04372030421147608,0.0662624770628604,0.023364100611299198,0.020469681333543717,0.11205527279217709,-0.0662624770628604,0.09288205384349252,-0.1628820538434928,-1.4381564556056043
2018-01-01,4.88,4.71,4.71,0.15000000000000036,4.53,0.17999999999999972,0.014029703139327873,0.015148542204705578,-0.01566089400018004,0.04372030027883579,0.06548626277672716,0.023229511968414496,0.01995725594019262,0.11101526961326169,-0.06548626277672716,0.025817230439138743,0.1241827695608616,0.5001163022844675
2018-02-01,4.67,4.56,4.15,-0.15000000000000036,4.88,-0.7299999999999995,0.014029699756715442,0.015148541778243653,-0.015660896546942457,0.043720296060373344,0.06469153162510673,0.023080896892774982,0.01945380498438533,0.10992925826582813,-0.06469153162510673,-0.033195118329612444,-0.11680488167038791,-0.5718771320117956
2018-03-01,4.55,4.62,4.14,0.0600000000000005,4.67,-0.5300000000000002,0.014029696734585068,0.015148541386615458,-0.015660898801495675,0.04372029227066581,0.06382616587527166,0.02292491267504078,0.018894162683465963,0.10875816906707736,-0.06382616587527166,-0.019798171179308932,0.07979817117930943,0.46530421850267506
2018-04-01,4.42,4.46,3.92,-0.16000000000000014,4.55,-0.6299999999999999,0.014029693466182377,0.015148541033158646,-0.015660901377135744,0.0437202883095005,0.0629958351505474,0.022756968632906705,0.01839299623274255,0.10759867406835225,-0.0629958351505474,-0.025657682678662478,-0.13434231732133767,-0.6876468286704951
