fecha,d_inflacion,d_expectativa,d_inflacion_lag1,d_expectativa_lag1,alpha_t,beta_t,rho_t,alpha_se,beta_se,beta_li_95,beta_ls_95
2020-09-01,0.7799999999999994,0.07000000000000028,1.3100000000000005,0.020000000000000018,-0.007737486994823873,0.11001863794074881,-0.2607616460129492,0.01616699250783084,0.05197811760740866,0.008143399446040617,0.211893876435457
2020-10-01,0.3700000000000001,0.16000000000000014,0.7799999999999994,0.07000000000000028,-0.007737486989426034,0.11079491343056584,-0.2607616460129492,0.016166992517141304,0.05236498747537916,0.008161423927931705,0.21342840293319998
2020-11-01,0.1200000000000001,0.11999999999999922,0.3700000000000001,0.16000000000000014,-0.007737486986012653,0.11112497776958721,-0.2607616460129492,0.016166992526751304,0.052786278441517065,0.0076657731463107,0.21458418239286373
2020-12-01,-0.6399999999999997,-0.009999999999999787,0.1200000000000001,0.11999999999999922,-0.007737486985157163,0.11118221455422267,-0.2607616460129492,0.01616699253667877,0.05310488143025564,0.00709855954765172,0.21526586956079363
2021-01-01,0.41999999999999993,-0.13999999999999968,-0.6399999999999997,-0.009999999999999787,-0.007737486984614317,0.1112286361124894,-0.2607616460129492,0.016166992546930103,0.05328807106827809,0.006785936013053523,0.21567133621192527
2021-02-01,0.7599999999999998,0.2699999999999996,0.41999999999999993,-0.13999999999999968,-0.007737486982802246,0.11104089216984471,-0.26076164601294927,0.016166992557520656,0.0534604047468953,0.006260424266995801,0.21582136007269362
2021-03-01,-0.16000000000000014,-0.04999999999999982,0.7599999999999998,0.2699999999999996,-0.007737486984868447,0.11038358727181263,-0.26076164601294927,0.01616699256841633,0.05355118845918073,0.005425186562501447,0.2153419879811238
2021-04-01,-0.6399999999999997,0.04999999999999982,-0.16000000000000014,-0.04999999999999982,-0.007737486985823577,0.10996970442184678,-0.26076164601294927,0.01616699257962734,0.05367687783580534,0.00476495706111206,0.2151744517825815
2021-05-01,-0.03000000000000025,0.020000000000000462,-0.6399999999999997,0.04999999999999982,-0.007737486988020244,0.10961308588279879,-0.2607616460129492,0.0161669925911618,0.05367588727230195,0.004410279990855109,0.21481589177474247
2021-06-01,-1.2599999999999998,-0.17999999999999972,-0.03000000000000025,0.020000000000000462,-0.007737486992427716,0.10966434967280768,-0.2607616460129492,0.016166992603032455,0.05366850550302905,0.004476011782781078,0.21485268756283427
2021-07-01,-0.0900000000000003,-0.11000000000000032,-1.2599999999999998,-0.17999999999999972,-0.007737486993571488,0.10968738832914851,-0.2607616460129492,0.016166992615226698,0.053526477724373175,0.004777419770091634,0.2145973568882054
2021-08-01,-0.19999999999999973,0.019999999999999574,-0.0900000000000003,-0.11000000000000032,-0.007737486994496158,0.10963084395414346,-0.2607616460129492,0.016166992627754628,0.05373201686498334,0.0043180260820773475,0.21494366182620958
2021-09-01,0.04999999999999982,0.0600000000000005,-0.19999999999999973,0.019999999999999574,-0.007737486995598614,0.10957891216833188,-0.26076164601294916,0.01616699264060145,0.05380518108395041,0.004122695062133308,0.21503512927453045
2021-10-01,-0.71,-0.31000000000000005,0.04999999999999982,0.0600000000000005,-0.007737486998591809,0.10963599029530874,-0.26076164601294916,0.016166992653774786,0.05375701364201561,0.004274179640529813,0.21499780095008766
2021-11-01,-0.06999999999999984,0.18999999999999995,-0.71,-0.31000000000000005,-0.00773748699576345,0.10977697837032556,-0.2607616460129491,0.016166992667272007,0.05357497116415368,0.00477196441581243,0.2147819923248387
2021-12-01,0.17999999999999972,-0.0600000000000005,-0.06999999999999984,0.18999999999999995,-0.007737486996818332,0.11071276520074645,-0.26076164601294916,0.016166992681092125,0.05340715001625554,0.006036674651957855,0.21538885574953504
2022-01-01,-0.19999999999999973,0.07000000000000028,0.17999999999999972,-0.0600000000000005,-0.007737486997973503,0.11165057579894587,-0.26076164601294916,0.01616699269524427,0.053104536637329315,0.007567596574092644,0.2157335550237991
2022-02-01,0.10999999999999988,-0.16999999999999993,-0.19999999999999973,0.07000000000000028,-0.007737486999965633,0.11254495730200247,-0.2607616460129491,0.01616699270971147,0.0526725154610984,0.009308724023120468,0.21578119058088446
2022-03-01,1.19,-0.1200000000000001,0.10999999999999988,-0.16999999999999993,-0.00773748699953625,0.11329972737906874,-0.2607616460129491,0.016166992724509464,0.05211083233083304,0.011164372806230574,0.21543508195190691
2022-04-01,0.4500000000000002,0.14000000000000012,1.19,-0.1200000000000001,-0.007737486995737586,0.11416133762399096,-0.2607616460129491,0.016166992739618934,0.05140568156583689,0.013408053154216101,0.21491462209376583
2022-05-01,1.2000000000000002,0.06999999999999984,0.4500000000000002,0.14000000000000012,-0.007737486991552159,0.11515562459728111,-0.26076164601294904,0.01616699275500595,0.05096630616730154,0.015263500084328488,0.21504774911023372
2022-06-01,1.7299999999999995,0.15000000000000036,1.2000000000000002,0.06999999999999984,-0.007737486988610849,0.11598852081289682,-0.26076164601294904,0.016166992770706004,0.050425091194440594,0.017157158154645455,0.21481988347114817
2022-07-01,0.8099999999999996,0.34999999999999964,1.7299999999999995,0.15000000000000036,-0.00773748698640306,0.1165676722983775,-0.2607616460129491,0.016166992786690763,0.05013232279723043,0.018310125154469586,0.21482521944228541
2022-08-01,0.5099999999999998,0.040000000000000036,0.8099999999999996,0.34999999999999964,-0.007737486988085421,0.11520675617662272,-0.2607616460129491,0.016166992802949334,0.050524571396223995,0.01618041590570113,0.21423309644754432
2022-09-01,0.16000000000000014,0.0600000000000005,0.5099999999999998,0.040000000000000036,-0.00773748699067832,0.11363322808054219,-0.2607616460129491,0.016166992819523458,0.05093670722589381,0.013799116426729222,0.21346733973435517
2022-10-01,0.6699999999999999,0.05999999999999961,0.16000000000000014,0.0600000000000005,-0.007737486993674108,0.11200046776399455,-0.26076164601294916,0.01616699283641096,0.05126814644644228,0.011516747174842551,0.21248418835314656
2022-11-01,-0.5299999999999994,0.1299999999999999,0.6699999999999999,0.05999999999999961,-0.0077374869979745815,0.11030753044172072,-0.26076164601294916,0.016166992853621102,0.05145476631471457,0.009458041631955419,0.211157019251486
2022-12-01,0.07000000000000028,-0.08999999999999986,-0.5299999999999994,0.1299999999999999,-0.007737487003859044,0.1083086568355493,-0.2607616460129491,0.01616699287115197,0.05162325499989763,0.007128936271022693,0.20948837740007592
2023-01-01,0.4499999999999993,-0.08999999999999986,0.07000000000000028,-0.08999999999999986,-0.007737487009923674,0.10633731046072849,-0.2607616460129491,0.016166992889009312,0.05172871635952265,0.004950889429576222,0.20772373149188075
2023-02-01,0.23000000000000043,-0.1299999999999999,0.4499999999999993,-0.08999999999999986,-0.0077374870137327245,0.10441147978732182,-0.26076164601294916,0.016166992907185682,0.05168826637021884,0.0031043392783800527,0.2057186202962636
2023-03-01,-1.209999999999999,-0.0600000000000005,0.23000000000000043,-0.1299999999999999,-0.007737487013700917,0.10298389618020234,-0.26076164601294904,0.016166992925688507,0.051562127024014574,0.00192398424685436,0.20404380811355033
2023-04-01,-0.39000000000000057,-0.040000000000000036,-1.209999999999999,-0.0600000000000005,-0.007737487011479832,0.10170146798838066,-0.2607616460129491,0.01616699294451407,0.05130470966719327,0.001146084803397937,0.2022568511733634
2023-05-01,-1.7800000000000002,-0.08999999999999986,-0.39000000000000057,-0.040000000000000036,-0.007737487010756506,0.10094147396069672,-0.2607616460129491,0.016166992963615817,0.05132281025263782,3.50614280143588e-4,0.20153233364124984
2023-06-01,-1.6100000000000003,-0.05999999999999961,-1.7800000000000002,-0.08999999999999986,-0.007737487008970391,0.10006199422236332,-0.2607616460129491,0.016166992983021253,0.05123190591844702,-3.5069623713725184e-4,0.2004746846818639
2023-07-01,-0.39999999999999947,-0.03000000000000025,-1.6100000000000003,-0.05999999999999961,-0.007737487009224706,0.1002295129891887,-0.2607616460129491,0.016166993002656782,0.051909885233754324,-0.0015119925105773202,0.2019710184889547
2023-08-01,-0.0600000000000005,-0.040000000000000036,-0.39999999999999947,-0.03000000000000025,-0.007737487011939618,0.10153904381071652,-0.26076164601294904,0.016166993022525472,0.0532036783085884,-0.0027382495191716205,0.20581633714060465
2023-09-01,0.22000000000000064,-0.019999999999999574,-0.0600000000000005,-0.040000000000000036,-0.0077374870146650985,0.102849793225705,-0.2607616460129491,0.01616699304269279,0.05440596872781932,-0.0037839460248332984,0.2094835324762433
2023-10-01,0.29000000000000004,0.16999999999999993,0.22000000000000064,-0.019999999999999574,-0.007737487017061293,0.10415484719664604,-0.2607616460129491,0.016166993063177166,0.0554797440611179,-0.004583453034644969,0.21289314742793705
2023-11-01,-0.6800000000000006,0.10999999999999943,0.29000000000000004,0.16999999999999993,-0.007737487022439194,0.10527080096467138,-0.2607616460129491,0.016166993083995686,0.056448186950724684,-0.005365612451332824,0.2159072143806756
2023-12-01,-0.1200000000000001,-0.10999999999999943,-0.6800000000000006,0.10999999999999943,-0.007737487030438672,0.10616759305372601,-0.2607616460129491,0.016166993105161124,0.05732896829590838,-0.006195120077092983,0.218530306184545
2024-01-01,-0.3599999999999999,-0.03000000000000025,-0.1200000000000001,-0.10999999999999943,-0.007737487038410549,0.1070589751076933,-0.2607616460129491,0.0161669931266114,0.05824934706345137,-0.007107647259645314,0.2212255974750319
2024-02-01,-0.52,-0.009999999999999787,-0.3599999999999999,-0.03000000000000025,-0.007737487045623107,0.10792409011482805,-0.26076164601294916,0.016166993148371545,0.059068390782580873,-0.007847828443768134,0.22369600867342423
2024-03-01,-0.05999999999999961,-0.14000000000000057,-0.52,-0.009999999999999787,-0.007737487053408998,0.1088487049496061,-0.26076164601294916,0.01616699317042959,0.059828481262660875,-0.008412963574938634,0.22611037347415086
2024-04-01,0.11999999999999966,-0.1200000000000001,-0.05999999999999961,-0.14000000000000057,-0.007737487059634986,0.1095394866847265,-0.26076164601294916,0.016166993192776043,0.060581773451887366,-0.009198607400537503,0.2282775807699905
2024-05-01,0.3999999999999999,-0.02999999999999936,0.11999999999999966,-0.1200000000000001,-0.0077374870630269755,0.11018125049218368,-0.26076164601294916,0.01616699321543482,0.061242417904228255,-0.009851682926254657,0.230214183910622
2024-06-01,-0.13999999999999968,0.02999999999999936,0.3999999999999999,-0.02999999999999936,-0.007737487065088119,0.11086905197547091,-0.2607616460129491,0.01616699323841814,0.06181831727496614,-0.010292623468332956,0.23203072741927477
2024-07-01,0.1599999999999997,0.05000000000000071,-0.13999999999999968,0.02999999999999936,-0.007737487066861612,0.11159002228066722,-0.26076164601294916,0.01616699326174731,0.062365004088998824,-0.010643139629463644,0.2338231841907981
2024-08-01,-0.71,-0.05000000000000071,0.1599999999999997,0.05000000000000071,-0.007737487070253089,0.1123762916204221,-0.26076164601294916,0.016166993285391215,0.06283230030668853,-0.010772754046492375,0.2355253372873366
2024-09-01,-0.96,-0.04999999999999938,-0.71,-0.05000000000000071,-0.007737487072703774,0.11320595385258342,-0.26076164601294916,0.016166993309369534,0.06322563334022974,-0.010714010394001716,0.23712591809916855
2024-10-01,-0.95,-0.010000000000000231,-0.96,-0.04999999999999938,-0.0077374870756542185,0.11413790396730247,-0.26076164601294916,0.016166993333623137,0.06371636475806663,-0.010743876184325263,0.2390196841189302
2024-11-01,0.5,-0.2999999999999998,-0.95,-0.010000000000000231,-0.007737487080483508,0.1155898105084488,-0.2607616460129492,0.016166993358137014,0.06445982942366349,-0.010749133611526879,0.24192875462842447
2024-12-01,0.040000000000000036,0.29000000000000004,0.5,-0.2999999999999998,-0.007737487081624537,0.11603165124671061,-0.26076164601294916,0.01616699338291561,0.06545655833311477,-0.01226084563813945,0.24432414813156067
2025-01-01,0.49,-0.1900000000000004,0.040000000000000036,0.29000000000000004,-0.007737487085984144,0.11600957731134667,-0.26076164601294916,0.01616699340803161,0.06647664047442073,-0.01428224383173557,0.24630139845442892
2025-02-01,-0.3999999999999999,0.03000000000000025,0.49,-0.1900000000000004,-0.007737487088125887,0.11601307739232941,-0.2607616460129491,0.016166993433484548,0.06742705199546474,-0.016141516102491038,0.24816767088714986
2025-03-01,-0.21999999999999997,-0.08000000000000007,-0.3999999999999999,0.03000000000000025,-0.007737487088899356,0.11620985152884629,-0.26076164601294916,0.0161669934592765,0.06840510136525899,-0.017861683505872986,0.2502813865635656
2025-04-01,-0.10000000000000009,-0.08999999999999986,-0.21999999999999997,-0.08000000000000007,-0.007737487089314965,0.11636536114150127,-0.26076164601294916,0.016166993485372178,0.06938001569424902,-0.019616970866050507,0.25234769314905303
2025-05-01,0.21999999999999997,-0.07000000000000028,-0.10000000000000009,-0.08999999999999986,-0.007737487088185532,0.11642288395562085,-0.26076164601294916,0.01616699351177623,0.07031152320151782,-0.021385169217506425,0.2542309371287481
2025-06-01,0.10000000000000009,-0.020000000000000018,0.21999999999999997,-0.07000000000000028,-0.007737487085579501,0.11643784042555891,-0.26076164601294916,0.016166993538494146,0.07118730546013534,-0.023086714432757866,0.25596239528387565
2025-07-01,-0.6200000000000001,0.010000000000000231,0.10000000000000009,-0.020000000000000018,-0.007737487081854751,0.11652374623115896,-0.2607616460129491,0.016166993565540362,0.07202625892492967,-0.0246451272028598,0.25769261966517776
2025-08-01,0,-0.04999999999999982,-0.6200000000000001,0.010000000000000231,-0.007737487078147335,0.11660915226343976,-0.26076164601294916,0.016166993592911818,0.07281423624212577,-0.026104128332917836,0.2593224328597974
2025-09-01,0.30000000000000004,-0.07000000000000028,0,-0.04999999999999982,-0.007737487075090496,0.11681083501026991,-0.2607616460129491,0.016166993620583197,0.07370816464925972,-0.027654513068827505,0.26127618308936734
2025-10-01,-0.20999999999999996,-0.04999999999999982,0.30000000000000004,-0.07000000000000028,-0.007737487070532907,0.11701251775710007,-0.2607616460129492,0.01616699364857462,0.07455065477500755,-0.029104080625793713,0.26312911613999385
2025-11-01,0.47,-0.07000000000000028,-0.20999999999999996,-0.04999999999999982,-0.007737487064069611,0.11737900993273329,-0.2607616460129492,0.016166993676894174,0.07538256855187238,-0.030368109491058226,0.2651261293565248
2025-12-01,-0.08000000000000007,0.4200000000000004,0.47,-0.07000000000000028,-0.007737487056596835,0.11768439083998629,-0.2607616460129492,0.016166993705528092,0.07618502966780047,-0.03163552347001812,0.2670043051499907
2026-01-01,-0.69,-0.08000000000000007,-0.08000000000000007,0.4200000000000004,-0.007737487056182754,0.11703340017837739,-0.26076164601294927,0.01616699373449239,0.07703831536714587,-0.03395892337086705,0.26802572372762185
2026-02-01,0.6000000000000001,-0.020000000000000018,-0.69,-0.08000000000000007,-0.007737487056697814,0.1164038372720381,-0.26076164601294927,0.016166993763795396,0.07784922093335912,-0.0361778319818474,0.26898550652592357
2026-03-01,0.94,-0.010000000000000231,0.6000000000000001,-0.020000000000000018,-0.0077374870581534815,0.11596136881452111,-0.2607616460129492,0.01616699379340397,0.07882843171643189,-0.03853951830746026,0.27046225593650247
2026-04-01,0.7400000000000002,0.10000000000000009,0.94,-0.010000000000000231,-0.007737487058073442,0.11578452207876745,-0.2607616460129492,0.016166993823343134,0.07992924863912511,-0.040873926565264854,0.27244297072279977
2026-05-01,-0.38000000000000034,0.03000000000000025,0.7400000000000002,0.10000000000000009,-0.00773748705791951,0.11562769849088136,-0.26076164601294927,0.016166993853616175,0.08139610288377257,-0.04390573164322967,0.2751611286249924
2026-06-01,-0.5899999999999999,-0.03000000000000025,-0.38000000000000034,0.03000000000000025,-0.007737487057332083,0.11556334936421514,-0.2607616460129492,0.016166993884224753,0.0830807872038004,-0.047272001362469784,0.27839870009090006
