fecha,inflacion,expectativa,meta_inflacion,a0_t,a_t,b_t,c0_t,c_t,d_t,lambda_t,lambda_se,pi_estrella_t,pi_estrella_se,codigo,medida,lambda_li_95,lambda_ls_95,pi_estrella_li_95,pi_estrella_ls_95,brecha_ancla_meta,lambda_fuera_0_1
2011-06-01,6.22929132280543,6.16,5,0.3465858241054348,0.9591484403845856,-0.045179402024444926,3.56724603131643,0.20416865180874275,0.2080355732844641,0.7421997189249037,0.04286596254650338,6.068852794802903,0.11162580209434551,YOYIPC,Interanual calculada desde IPC,0.6581839761711142,0.8262154616786931,5.85007024295259,6.287635346653216,1.0688527948029032,FALSE
2011-07-01,6.798302529205191,5.88,5,0.34658582410566285,0.959148440384616,-0.04517940202448756,3.5214684598531485,0.20176347483039292,0.20803557328445876,0.7452366949521301,0.041944081623090795,5.96655842150932,0.10981189458816874,YOYIPC,Interanual calculada desde IPC,0.6630278056062638,0.8274455842979963,5.7513310630424,6.18178577997624,0.9665584215093199,FALSE
2011-08-01,7.352947891525119,5.95,5,0.34658582410572575,0.9591484403846072,-0.04517940202451598,3.5134900203139425,0.2019347843988653,0.20803557328445788,0.7450203852762237,0.041085587004160595,5.954768656229995,0.11117126900550947,YOYIPC,Interanual calculada desde IPC,0.6644941144643821,0.8255466560880653,5.736876972863583,6.1726603395964075,0.9547686562299953,FALSE
2011-09-01,6.996365343283983,6.43,5,0.3465858241056257,0.9591484403846089,-0.04517940202451598,3.5390521375886093,0.20460113772358876,0.20803557328445876,0.7416536263224388,0.04044169193235644,6.025320621692954,0.11245336321827136,YOYIPC,Interanual calculada desde IPC,0.6623893666611561,0.8209178859837215,5.804916079844741,6.245725163541167,1.0253206216929538,FALSE
2011-10-01,6.432642267197952,6.51,5,0.3465858241056444,0.9591484403846092,-0.04517940202450177,3.5333520697991943,0.20475220009353334,0.20803557328445832,0.7414628824394452,0.040222396851542275,6.017163658401874,0.11153188501285735,YOYIPC,Interanual calculada desde IPC,0.6626284332385451,0.8202973316403454,5.798565180648811,6.235762136154937,1.0171636584018744,FALSE
2011-11-01,5.8818313927715415,6.06,5,0.34658582410524663,0.9591484403846143,-0.04517940202442361,3.484251260568421,0.2015806702737665,0.20803557328446143,0.7454675191538986,0.040302142670983074,5.901671959214994,0.1114754065415615,YOYIPC,Interanual calculada desde IPC,0.666476771018977,0.8244582672888203,5.683184177231572,6.120159741198416,0.901671959214994,FALSE
2011-12-01,6.015392281310206,5.62,5,0.34658582410495153,0.9591484403846127,-0.045179402024377424,3.45097112364804,0.1995227212847831,0.20803557328445876,0.7480660563098147,0.040532215474986304,5.824996944026544,0.11040725780484234,YOYIPC,Interanual calculada desde IPC,0.6686243737652245,0.8275077388544049,5.608602695097224,6.041391192955864,0.8249969440265437,FALSE
2012-01-01,5.352383387403403,5.95,4.5,0.34658582410493644,0.9591484403846129,-0.04517940202438098,3.473445630902812,0.20105317380453988,0.20803557328445899,0.7461335799660173,0.040751015049179544,5.878117253295831,0.11025385490491785,YOYIPC,Interanual calculada desde IPC,0.6662630581361756,0.8260041017958589,5.662023668525487,6.094210838066175,1.378117253295831,FALSE
2012-02-01,5.088446492358578,6.11,4.5,0.34658582410476313,0.9591484403846123,-0.04517940202434545,3.4753230350852906,0.20122788289695176,0.2080355732844586,0.7459129777691025,0.041085505723795115,5.883033767676533,0.11494337038315167,YOYIPC,Interanual calculada desde IPC,0.6653868662638498,0.8264390892743552,5.657748901463908,6.108318633889159,1.3830337676765332,FALSE
2012-03-01,4.552530107782715,5.47,4.5,0.34658582410474265,0.959148440384612,-0.04517940202434545,3.409969939349169,0.19746508837141669,0.20803557328445876,0.7506641943624288,0.04138783657827504,5.735868350748803,0.11923651728989478,YOYIPC,Interanual calculada desde IPC,0.6695455252709803,0.8317828634538773,5.502169071218622,5.969567630278984,1.2358683507488033,FALSE
2012-04-01,4.185664357737284,5.54,4.5,0.346585824104726,0.9591484403846121,-0.0451794020243419,3.3899935784540056,0.19622883202568117,0.20803557328445832,0.7522251942053924,0.04179149460126184,5.690433153014524,0.12633642156672586,YOYIPC,Interanual calculada desde IPC,0.6703153699268191,0.8341350184839657,5.442818316808072,5.938047989220976,1.1904331530145242,FALSE
2012-05-01,3.822603636672728,5.28,4.5,0.34658582410473193,0.9591484403846124,-0.04517940202434367,3.345061618552797,0.19374941222025416,0.20803557328445788,0.7553559153865315,0.04214061486284153,5.591737982997659,0.13368080444762356,YOYIPC,Interanual calculada desde IPC,0.6727618279689888,0.8379500028040742,5.329728420855974,5.853747545139343,1.0917379829976586,FALSE
2012-06-01,3.414137613532109,5.11,4.5,0.3465858241047468,0.9591484403846124,-0.04517940202434367,3.306131048378391,0.19154486007254098,0.2080355732844581,0.7581395658553485,0.042464487912618906,5.506367933449043,0.14147516806791974,YOYIPC,Interanual calculada desde IPC,0.6749106989246789,0.841368432786018,5.2290816993291696,5.783654167568917,1.0063679334490434,FALSE
2012-07-01,2.820519486275952,4.9,4.5,0.34658582410476496,0.9591484403846127,-0.04517940202434545,3.2728256342159114,0.18957559672318045,0.20803557328445832,0.7606261211638079,0.042745228311431356,5.433078223341913,0.14954917995649042,YOYIPC,Interanual calculada desde IPC,0.6768470131624607,0.8444052291651551,5.139967216709692,5.726189229974134,0.933078223341913,FALSE
2012-08-01,2.675277268201981,4.55,4.5,0.346585824104757,0.9591484403846122,-0.04517940202434367,3.256994325418662,0.1882591382405202,0.20803557328445826,0.7622883908797847,0.042953649080513925,5.395007112900952,0.1576457084829808,YOYIPC,Interanual calculada desde IPC,0.6781007856774055,0.846475996082164,5.08602720195701,5.703987023844895,0.8950071129009523,FALSE
2012-09-01,3.227736964373751,5.17,4.5,0.3465858241047539,0.9591484403846121,-0.04517940202434367,3.2952635772477112,0.18861237911986561,0.20803557328445832,0.7618423596346562,0.04301172116941262,5.461593426887587,0.16565369117676457,YOYIPC,Interanual calculada desde IPC,0.6775409352295284,0.846143784039784,5.136918158275008,5.7862686955001665,0.9615934268875872,FALSE
2012-10-01,3.293014471840472,4.76,4.5,0.346585824104753,0.9591484403846122,-0.04517940202434323,3.2444887301038428,0.18635897820585545,0.20803557328445843,0.7646876906091238,0.04286029010926528,5.357429887871873,0.15833752655507313,YOYIPC,Interanual calculada desde IPC,0.6806830656280256,0.848692315590222,5.047094038422775,5.667765737320971,0.8574298878718727,FALSE
2012-11-01,3.066584843094766,4.82,4.5,0.34658582410475175,0.9591484403846123,-0.04517940202434456,3.227674337473668,0.18530501870876478,0.20803557328445832,0.7660185073245434,0.042706564217780886,5.3204059722380705,0.15435245995970942,YOYIPC,Interanual calculada desde IPC,0.6823151795542458,0.8497218350948409,5.017880709791879,5.622931234684262,0.8204059722380705,FALSE
2012-12-01,3.388271869386994,4.93,4.5,0.3465858241047545,0.9591484403846123,-0.04517940202434367,3.2125702135439695,0.18431268541297904,0.20803557328445843,0.7672715096846381,0.04252177052008481,5.286860869776334,0.15015164744638151,YOYIPC,Interanual calculada desde IPC,0.6839303709063949,0.8506126484628813,4.992569048562071,5.5811526909905975,0.7868608697763344,FALSE
2013-01-01,3.7844848634885686,4.83,4,0.34658582410475736,0.9591484403846124,-0.045179402024342785,3.1660413785680666,0.1822658834271344,0.2080355732844582,0.7698559717094455,0.04221485731886818,5.19279800389883,0.13991846635636368,YOYIPC,Interanual calculada desde IPC,0.6871163717519668,0.8525955716669242,4.9185628490682785,5.467033158729382,1.1927980038988304,FALSE
2013-02-01,4.0990471327168265,4.61,4,0.346585824104756,0.9591484403846126,-0.045179402024342785,3.1151449143880634,0.18005714991009583,0.20803557328445832,0.7726449019221303,0.041851135352681555,5.090877380395191,0.12892469380148647,YOYIPC,Interanual calculada desde IPC,0.6906181839187635,0.8546716199254971,4.838189623826423,5.343565136963958,1.0908773803951908,FALSE
2013-03-01,4.247019654526163,4.66,4,0.3465858241047569,0.9591484403846127,-0.04517940202434456,3.1044796191061974,0.17951442344233629,0.2080355732844582,0.7733301933941354,0.041515449714250675,5.068951918547597,0.12266896507853292,YOYIPC,Interanual calculada desde IPC,0.6919614071522204,0.8546989796360505,4.828525164972871,5.309378672122324,1.0689519185475973,FALSE
2013-04-01,4.044266936395591,4.93,4,0.34658582410475286,0.9591484403846123,-0.045179402024342785,3.1231103596059775,0.18028570851840137,0.2080355732844582,0.7723563048581771,0.04124331911450829,5.1058018968046195,0.12053128128659846,YOYIPC,Interanual calculada desde IPC,0.6915208847908485,0.8531917249255057,4.86956492647242,5.342038867136819,1.1058018968046195,FALSE
2013-05-01,4.1816672092077845,4.83,4,0.3465858241047527,0.9591484403846122,-0.045179402024342785,3.1266545564028134,0.1803558912213206,0.20803557328445826,0.7722676863539214,0.04102260247847768,5.112182670695177,0.11843560477848779,YOYIPC,Interanual calculada desde IPC,0.6918648629440016,0.8526705097638412,4.880053150842121,5.344312190548234,1.1121826706951774,FALSE
2013-06-01,4.682342088027092,5.21,4,0.34658582410475275,0.9591484403846122,-0.045179402024342785,3.14106214033007,0.18090681638314043,0.2080355732844583,0.7715720425304928,0.04077567732033368,5.140369888563216,0.11683445323690796,YOYIPC,Interanual calculada desde IPC,0.6916531835374121,0.8514909015235735,4.911378568065447,5.369361209060984,1.1403698885632156,FALSE
2013-07-01,4.6310003683702305,4.81,4,0.34658582410475197,0.9591484403846119,-0.0451794020243419,3.090800197243488,0.17849866252385937,0.2080355732844581,0.7746127774145939,0.0404672026466783,5.038260287134364,0.11088103664150432,YOYIPC,Interanual calculada desde IPC,0.6952985176720204,0.8539270371571673,4.820937448748549,5.255583125520178,1.0382602871343636,FALSE
2013-08-01,4.320326359891524,4.89,4,0.34658582410475264,0.9591484403846119,-0.045179402024342785,3.0826775611735986,0.17824953500183574,0.2080355732844581,0.7749273464957543,0.040350164355048665,5.022979893099362,0.11021451794411405,YOYIPC,Interanual calculada desde IPC,0.6958424775895871,0.8540122154019216,4.806963407355455,5.238996378843269,1.0229798930993619,FALSE
2013-09-01,4.124295828940205,4.91,4,0.3465858241047524,0.959148440384612,-0.045179402024342785,3.0785074729041844,0.17820069752175105,0.2080355732844581,0.7749890127504966,0.04033804744359917,5.015785922944578,0.11133650652670632,YOYIPC,Interanual calculada desde IPC,0.6959278925543743,0.8540501329466189,4.797570379987725,5.2340014659014304,1.0157859229445778,FALSE
2013-10-01,4.070485642100508,4.71,4,0.34658582410474853,0.9591484403846119,-0.04517940202434234,3.0650220053998485,0.17771148316591953,0.20803557328445807,0.775606735389707,0.040325248793382326,4.989836902836496,0.112108394509088,YOYIPC,Interanual calculada desde IPC,0.6965707000870605,0.8546427706923536,4.770108487234076,5.209565318438916,0.9898369028364957,FALSE
2013-11-01,4.526712053533188,4.7,4,0.3465858241047459,0.9591484403846116,-0.04517940202434234,3.0745365471044535,0.17826023983427755,0.20803557328445813,0.7749138296860585,0.040282610928598854,5.009802137294682,0.11356077530475055,YOYIPC,Interanual calculada desde IPC,0.6959613630627651,0.8538662963093518,4.787227107640925,5.232377166948439,1.009802137294682,FALSE
2013-12-01,4.293881394219223,5.19,4,0.3465858241047472,0.9591484403846117,-0.0451794020243419,3.100866221118554,0.17955794840325334,0.2080355732844582,0.773275235166911,0.040189737136213544,5.063411852964281,0.11538637169333282,YOYIPC,Interanual calculada desde IPC,0.6945047978318005,0.8520456725020215,4.837258720138597,5.289564985789965,1.0634118529642809,FALSE
2014-01-01,4.056109114905215,4.94,4,0.3465858241047457,0.9591484403846113,-0.0451794020243419,3.064433968319583,0.17774690159895426,0.20803557328445815,0.7755620131372423,0.040189632493730316,4.989167262425323,0.11546282774235109,YOYIPC,Interanual calculada desde IPC,0.6967917808976302,0.8543322453768544,4.7628642784971635,5.215470246353483,0.9891672624253234,FALSE
2014-02-01,3.4440490859433126,4.68,4,0.34658582410474464,0.9591484403846113,-0.0451794020243419,3.0211408396064243,0.17561349785799243,0.2080355732844582,0.778255825724014,0.040302412356407205,4.901656991425851,0.11737399750034733,YOYIPC,Interanual calculada desde IPC,0.6992645490153738,0.8572471024326541,4.671608183603675,5.131705799248026,0.9016569914258508,FALSE
2014-03-01,3.1944288607718363,4.54,4,0.346585824104745,0.9591484403846111,-0.04517940202434145,2.994905482086435,0.1742371698494577,0.2080355732844582,0.7799936916711534,0.04049383784532087,4.848265069733995,0.12166612348534647,YOYIPC,Interanual calculada desde IPC,0.7006272278985195,0.8593601554437873,4.609803849564114,5.0867262899038765,0.8482650697339951,FALSE
2014-04-01,3.2150331230997864,4.66,4,0.3465858241047468,0.9591484403846113,-0.0451794020243419,2.974680895596307,0.17308736203668004,0.2080355732844582,0.7814455344231646,0.04061192807259833,4.8065780190769924,0.12504030698983837,YOYIPC,Interanual calculada desde IPC,0.7018476180581407,0.8610434507881884,4.561503520761077,5.051652517392908,0.8065780190769924,FALSE
2014-05-01,3.172087476252816,4.28,4,0.3465858241047452,0.9591484403846111,-0.04517940202434145,2.9149520570792307,0.17055671067490286,0.2080355732844582,0.7846409448183921,0.040617088880661865,4.690884876119881,0.12392000883483119,YOYIPC,Interanual calculada desde IPC,0.7050329134554325,0.8642489761813517,4.448006121839727,4.933763630400035,0.6908848761198811,FALSE
2014-06-01,3.0841368960842885,4.36,4,0.3465858241047449,0.9591484403846112,-0.04517940202434145,2.887332280345281,0.16915564837561214,0.20803557328445818,0.7864100423334172,0.040583469717685415,4.635985202458679,0.12338133133306077,YOYIPC,Interanual calculada desde IPC,0.7068679033190819,0.8659521813477524,4.394162236681277,4.877808168236081,0.635985202458679,FALSE
2014-07-01,3.3569221438616736,4.41,4,0.3465858241047448,0.9591484403846112,-0.04517940202434101,2.850105859951579,0.1674211410467375,0.20803557328445815,0.7886001752110617,0.04048272248566798,4.563504124296984,0.12131657640650094,YOYIPC,Interanual calculada desde IPC,0.7092554971430227,0.8679448532791008,4.325728003812541,4.801280244781427,0.5635041242969843,FALSE
2014-08-01,3.6329890241030505,4.06,4,0.3465858241047447,0.9591484403846112,-0.04517940202434145,2.784183017637648,0.16471820244103055,0.2080355732844582,0.7920131297763529,0.040298619396617136,4.438740178719934,0.11620977696751737,YOYIPC,Interanual calculada desde IPC,0.7130292871322961,0.8709969724204096,4.210973201212168,4.6665071562277,0.4387401787199341,FALSE
2014-09-01,3.3936683917416666,4.13,4,0.3465858241047455,0.9591484403846113,-0.0451794020243419,2.7591610467657772,0.16351764884365833,0.20803557328445832,0.7935290483667258,0.04013502156555306,4.390445052656895,0.11371209293654899,YOYIPC,Interanual calculada desde IPC,0.7148658515795034,0.8721922451539481,4.167573445894588,4.613316659419203,0.39044505265689544,FALSE
2014-10-01,3.5727331355455583,4.17,4,0.34658582410474575,0.9591484403846113,-0.04517940202434145,2.7484008117671133,0.16288404410579238,0.20803557328445837,0.7943290902833731,0.04004595139793993,4.3689183254536275,0.11406488309954096,YOYIPC,Interanual calculada desde IPC,0.7158404678167694,0.8728177127499768,4.1453552626777554,4.5924813882294995,0.36891832545362746,FALSE
2014-11-01,3.3204495850421623,4.16,4,0.3465858241047457,0.9591484403846111,-0.04517940202434145,2.735614550432798,0.1621752040256777,0.20803557328445837,0.7952241305859462,0.039965626312109544,4.343698577039536,0.11473458329127137,YOYIPC,Interanual calculada desde IPC,0.7168929423946252,0.8735553187772672,4.118822926007433,4.568574228071639,0.343698577039536,FALSE
2014-12-01,2.904732821809919,4.21,4,0.34658582410474487,0.9591484403846111,-0.04517940202434145,2.727564791740536,0.16165153187612571,0.2080355732844584,0.7958853624947123,0.039982374845093635,4.327318723878296,0.11802345643345426,YOYIPC,Interanual calculada desde IPC,0.7175213477819485,0.8742493772074761,4.095996999937793,4.5586404478187985,0.32731872387829597,FALSE
2015-01-01,2.2957888529126613,3.89,4,0.3465858241047445,0.9591484403846111,-0.04517940202434123,2.7026449046214327,0.16051491305576246,0.20803557328445837,0.7973205517305182,0.04004958809145645,4.28006490805154,0.12216221907711929,YOYIPC,Interanual calculada desde IPC,0.7188248014755994,0.875816301985437,4.040631358388894,4.519498457714186,0.28006490805154005,FALSE
2015-02-01,2.409961806872918,4.07,4,0.3465858241047449,0.9591484403846113,-0.045179402024341564,2.7102512109395644,0.1604121187915635,0.20803557328445837,0.7974503482980551,0.04012668636406866,4.291412091974819,0.12879226685446757,YOYIPC,Interanual calculada desde IPC,0.7188034882055461,0.876097208390564,4.038983887452791,4.543840296496847,0.2914120919748191,FALSE
2015-03-01,2.396144108726972,4.11,4,0.3465858241047448,0.9591484403846113,-0.045179402024341675,2.679552395703481,0.1593470561835899,0.20803557328445826,0.798795184722578,0.04009004791693523,4.235660480600325,0.12987870054762043,YOYIPC,Interanual calculada desde IPC,0.7202201346668999,0.8773702347782562,3.9811029051681266,4.490218056032524,0.23566048060032507,FALSE
2015-04-01,2.5434503300348688,3.82,4,0.34658582410474514,0.9591484403846114,-0.045179402024341786,2.6068687469157585,0.1571748345448021,0.20803557328445843,0.8015380120081375,0.039993378252581493,4.1066658607323046,0.12701221500763865,YOYIPC,Interanual calculada desde IPC,0.7231524310129903,0.8799235930032846,3.857726493720675,4.355605227743934,0.10666586073230455,FALSE
2015-05-01,2.520998843981648,3.57,4,0.34658582410474514,0.9591484403846114,-0.045179402024341786,2.538075879474077,0.15510462629370245,0.20803557328445832,0.8041520287256374,0.039866296166566235,3.985297671156073,0.12344626047280735,YOYIPC,Interanual calculada desde IPC,0.7260155240421604,0.8822885334091144,3.74334744660322,4.227247895708926,-0.01470232884392697,FALSE
2015-06-01,2.3570400295503724,3.67,4,0.34658582410474525,0.9591484403846114,-0.045179402024341786,2.5023442211523994,0.15395454849587165,0.20803557328445835,0.8056042123831793,0.03974841114722193,3.9221088992149267,0.12223231973820839,YOYIPC,Interanual calculada desde IPC,0.7276987580919339,0.8835096666744247,3.682537954781254,4.161679843648599,-0.07789110078507333,FALSE
2015-07-01,2.29371716360669,3.56,4,0.3465858241047454,0.9591484403846116,-0.04517940202434184,2.458866205082329,0.15259078394122377,0.20803557328445835,0.8073262146709634,0.03962235876717865,3.8457422085981166,0.1211983335723096,YOYIPC,Interanual calculada desde IPC,0.7296678185047685,0.8849846108371584,3.608197839810118,4.083286577386115,-0.15425779140188345,FALSE
2015-08-01,1.9432788177224936,3.31,4,0.3465858241047453,0.9591484403846116,-0.0451794020243419,2.420017004114663,0.15134640285785908,0.2080355732844583,0.8088974734818237,0.039477103672199185,3.777628655437714,0.12016970076709489,YOYIPC,Interanual calculada desde IPC,0.7315237720703595,0.886271174893288,3.5421003699012528,4.013156940974175,-0.22237134456228613,FALSE
2015-09-01,1.8589928836333591,3.4,4,0.34658582410474537,0.9591484403846116,-0.04517940202434194,2.4227420820726446,0.15114547263357947,0.20803557328445835,0.8091511846555856,0.03931908354360562,3.7806966642293953,0.12130804186651468,YOYIPC,Interanual calculada desde IPC,0.732087197004997,0.8862151723061741,3.5429372711359495,4.018456057322841,-0.21930333577060468,FALSE
2015-10-01,2.2050778800881687,3.28,4,0.3465858241047452,0.9591484403846116,-0.04517940202434183,2.426530352922892,0.15096715001616814,0.20803557328445837,0.8093763495890042,0.039073724061994795,3.7855548551120126,0.11993158670063478,YOYIPC,Interanual calculada desde IPC,0.7327932576856383,0.88595944149237,3.550493264570026,4.0206164456539994,-0.21444514488798738,FALSE
2015-11-01,2.481848713932155,3.37,4,0.34658582410474525,0.9591484403846116,-0.04517940202434187,2.4585922674550225,0.15136395858663854,0.2080355732844584,0.8088753061619451,0.038732726239655096,3.8379495329377424,0.11715598764453845,YOYIPC,Interanual calculada desde IPC,0.7329605577091717,0.8847900546147186,3.6083280165812277,4.067571049294258,-0.16205046706225756,FALSE
2015-12-01,3.0201678780470864,3.65,4,0.346585824104745,0.9591484403846116,-0.045179402024341786,2.5126676200343128,0.15229191964445124,0.20803557328445849,0.8077035855309299,0.03830639625631063,3.9280531713629934,0.11380699096788348,YOYIPC,Interanual calculada desde IPC,0.7326244284910411,0.8827827425708187,3.7049955678770665,4.15111077484892,-0.07194682863700663,FALSE
2016-01-01,4.284646627625666,3.8,4,0.346585824104745,0.9591484403846116,-0.04517940202434173,2.55449012336806,0.15288712936770824,0.20803557328445843,0.806952024345631,0.03777697510292901,3.997153605626702,0.1078242496353134,YOYIPC,Interanual calculada desde IPC,0.7329105136990238,0.8809935349922381,3.785821959681432,4.208485251571973,-0.0028463943732979224,FALSE
2016-02-01,4.182141048974497,4.09,4,0.34658582410474487,0.9591484403846114,-0.045179402024341564,2.5911759528036815,0.15331258490563643,0.20803557328445849,0.8064148088804204,0.03718853158322934,4.057259030930575,0.10216937552723308,YOYIPC,Interanual calculada desde IPC,0.7335266263393606,0.8793029914214802,3.85701073457425,4.257507327286899,0.05725903093057472,FALSE
2016-03-01,4.173482004328122,3.99,4,0.3465858241047446,0.9591484403846113,-0.045179402024341675,2.617056978378622,0.15323147062800402,0.2080355732844585,0.8065172304979781,0.03682737256198953,4.097263110406907,0.09944738740295049,YOYIPC,Interanual calculada desde IPC,0.7343369066312401,0.8786975543647161,3.9023498127405216,4.292176408073292,0.0972631104069066,FALSE
2016-04-01,4.005986254095806,4.19,4,0.3465858241047444,0.9591484403846113,-0.04517940202434145,2.6679028370166815,0.15429279990918063,0.20803557328445865,0.8051771080816491,0.03660716231009871,4.18381926506326,0.09956038510552878,YOYIPC,Interanual calculada desde IPC,0.7334283883776436,0.8769258277856546,3.9886844959694856,4.378954034157035,0.18381926506325996,FALSE
2016-05-01,4.264371553121382,4.16,4,0.34658582410474437,0.9591484403846112,-0.04517940202434134,2.7086379440010107,0.15489239780125472,0.20803557328445854,0.8044200060302846,0.03643050242271785,4.251698114288796,0.09945735728676515,YOYIPC,Interanual calculada desde IPC,0.7330175333430584,0.8758224787175108,4.056765276009204,4.4466309525683885,0.2516981142887964,FALSE
2016-06-01,4.337278513816756,4.39,4,0.3465858241047441,0.9591484403846112,-0.04517940202434134,2.7579506587322937,0.15586799154030814,0.20803557328445854,0.8031881404235182,0.036229575152411826,4.335742988360762,0.09968681300390185,YOYIPC,Interanual calculada desde IPC,0.7321794779496038,0.8741968028974325,4.140360425139535,4.531125551581988,0.3357429883607619,FALSE
2016-07-01,4.515108484506758,4.41,4,0.3465858241047443,0.9591484403846112,-0.04517940202434145,2.785833481453932,0.15584362573207494,0.20803557328445854,0.8032189067147949,0.036021864413820985,4.379409503897577,0.099118308601657365,YOYIPC,Interanual calculada desde IPC,0.7326173498077208,0.873820463621869,4.185141188829802,4.5736778189653515,0.3794095038975769,FALSE
2016-08-01,4.631549985145522,4.45,4,0.34658582410474464,0.9591484403846113,-0.04517940202434145,2.8063685999603902,0.1554705403002501,0.2080355732844586,0.8036899953385253,0.03582316731796445,4.409105350195503,0.09868275504398859,YOYIPC,Interanual calculada desde IPC,0.7334778775831626,0.8739021130938879,4.215690704414097,4.602519995976909,0.4091053501955031,FALSE
2016-09-01,4.457857663816256,4.42,4,0.346585824104745,0.9591484403846112,-0.045179402024341786,2.8218105741322286,0.15484582535111163,0.2080355732844586,0.8044788122702773,0.0356637416579523,4.429019287914593,0.09840046550531571,YOYIPC,Interanual calculada desde IPC,0.73457916306675,0.8743784614738046,4.236157919462198,4.621880656366987,0.4290192879145929,FALSE
2016-10-01,4.6501168003076465,4.43,4,0.3465858241047448,0.9591484403846112,-0.045179402024341564,2.846658667726291,0.1546978094174004,0.20803557328445857,0.8046657094700985,0.03557842304829731,4.466982249588794,0.09861478061228912,YOYIPC,Interanual calculada desde IPC,0.7349332816687061,0.874398137271491,4.273700831245389,4.660263667932199,0.46698224958879386,FALSE
2016-11-01,4.565677195212281,4.6,4,0.34658582410474453,0.9591484403846112,-0.045179402024341675,2.8769296398537807,0.15481431651179578,0.2080355732844585,0.8045185979453062,0.035493112793992865,4.515309020246118,0.09890343131576577,YOYIPC,Interanual calculada desde IPC,0.7349533751698624,0.8740838207207501,4.321461856919786,4.70915618357245,0.5153090202461179,FALSE
2016-12-01,4.145295846464769,4.66,4,0.3465858241047443,0.9591484403846112,-0.045179402024341564,2.890053701837926,0.15405834026269857,0.20803557328445857,0.8054731562860545,0.03546574647030915,4.530531630303817,0.0991947892667013,YOYIPC,Interanual calculada desde IPC,0.73596157051942,0.8749847420526891,4.336113415887042,4.724949844720592,0.530531630303817,FALSE
2017-01-01,3.756235044697487,4.4,4,0.3465858241047441,0.9591484403846113,-0.045179402024341675,2.880137685123412,0.15215130769857163,0.20803557328445857,0.8078811338413544,0.03550426303270917,4.501529586558887,0.09981413680709017,YOYIPC,Interanual calculada desde IPC,0.7382940569996076,0.8774682106831012,4.305897473269037,4.6971616998487375,0.5015295865588874,FALSE
2017-02-01,3.8814292248418703,4.46,4,0.3465858241047442,0.9591484403846114,-0.04517940202434162,2.887101083963349,0.1510099076119751,0.20803557328445854,0.8093223603006414,0.03553795597015921,4.504377452555018,0.10085804184567461,YOYIPC,Interanual calculada desde IPC,0.7396692465149591,0.8789754740863237,4.306699322986263,4.702055582123774,0.5043774525550182,FALSE
2017-03-01,3.9205116087289937,4.28,4,0.34658582410474414,0.9591484403846116,-0.045179402024341675,2.8750791152775226,0.14908817595078405,0.2080355732844586,0.8117488981555814,0.03544309814212956,4.472212361021837,0.10049634292543179,YOYIPC,Interanual calculada desde IPC,0.7422817022964889,0.8812160940146738,4.275243148310004,4.66918157373367,0.47221236102183717,FALSE
2017-04-01,4.007359806474042,4.51,4,0.34658582410474403,0.9591484403846114,-0.045179402024341564,2.8844135992985005,0.14807348796816727,0.2080355732844586,0.8130301273981938,0.03529904321026855,4.479661734190328,0.10032523161737265,YOYIPC,Interanual calculada desde IPC,0.7438452740173443,0.8822149807790433,4.283027893479638,4.676295574901018,0.4796617341903282,FALSE
2017-05-01,3.8575759848583857,4.17,4,0.3465858241047439,0.9591484403846114,-0.045179402024341564,2.8612339323010456,0.14566396582879856,0.20803557328445862,0.8160725899862693,0.0350671981084178,4.427095608713246,0.09897232414866346,YOYIPC,Interanual calculada desde IPC,0.7473421446550393,0.8848030353174993,4.233113417915641,4.62107779951085,0.4270956087132456,FALSE
2017-06-01,4.272341954477898,4.26,4,0.34658582410474387,0.9591484403846113,-0.045179402024341564,2.8828727638495795,0.1452197174346989,0.20803557328445865,0.8166335348710567,0.03483318625150205,4.457512713254714,0.09881133066043246,YOYIPC,Interanual calculada desde IPC,0.748361744351337,0.8849053253907765,4.263846063895788,4.65117936261364,0.4575127132547143,FALSE
2017-07-01,5.087883308176622,4.48,4,0.34658582410474403,0.9591484403846113,-0.045179402024341786,2.9151437237888747,0.14522425794681595,0.20803557328445865,0.8166278016436996,0.0344775279238084,4.50744188247774,0.09829754726860702,YOYIPC,Interanual calculada desde IPC,0.7490530886370612,0.8842025146503381,4.314782230062646,4.700101534892833,0.5074418824777398,FALSE
2017-08-01,4.608967461779923,4.51,4,0.34658582410474337,0.9591484403846112,-0.04517940202434134,2.935184947525103,0.14465706908399442,0.20803557328445865,0.817343981365526,0.03406733865539384,4.534453243764666,0.09719514103325855,YOYIPC,Interanual calculada desde IPC,0.7505732245518248,0.8841147381792271,4.343954267867188,4.7249522196621445,0.5344532437646663,FALSE
2017-09-01,4.267584652145118,4.75,4,0.3465858241047434,0.9591484403846112,-0.04517940202434145,2.9748146304859735,0.145180428332987,0.20803557328445865,0.8166831445509698,0.03389807759929022,4.599394292260236,0.09788378573418062,YOYIPC,Interanual calculada desde IPC,0.750244133311217,0.8831221557907226,4.407545597550806,4.7912429869696656,0.5993942922602358,FALSE
2017-10-01,4.117339289333,4.53,4,0.34658582410474364,0.9591484403846112,-0.045179402024341564,2.979167349197302,0.14392467980454235,0.20803557328445862,0.8182687568412244,0.03373080398974689,4.597198494996723,0.09783116592011688,YOYIPC,Interanual calculada desde IPC,0.7521575958517405,0.8843799178307082,4.405452933227732,4.788944056765715,0.5971984949967233,FALSE
