fecha_inicio,fecha_fin,theta1,se_theta1,p_theta1,theta2,se_theta2,p_theta2,anclaje,se_anclaje,wald_anclaje_perfecto,p_anclaje_perfecto,r2_ajustado,rmse,n,theta1_ic_inf,theta1_ic_sup,theta2_ic_inf,theta2_ic_sup,anclaje_ic_inf,anclaje_ic_sup,restricciones_validas
2013-06-01,2018-05-01,-0.04422952581323736,0.03343185879391649,0.19103588699392074,0.9083205387015542,0.07727314524028868,5.551247110839417e-17,0.1359089871116833,0.07988406765019106,138.25587463532875,9.508637206180762e-31,0.8246280795670923,0.22189453925573724,60,-0.10975596904931367,0.021296917422838957,0.7568651740305883,1.05977590337252,-0.020663785482691155,0.2924817597060578,FALSE
2013-07-01,2018-06-01,-0.03687926284030812,0.0319150607494088,0.25260582622599786,0.8817963535733586,0.07181758984880755,9.03999040766993e-18,0.15508290926694945,0.07627538042762383,150.79460573285442,1.8003934104394165e-33,0.8311278062698505,0.2095995911671488,60,-0.09943278190914936,0.025674256228533136,0.7410338774696958,1.0225588296770214,0.005583163628806759,0.3045826549050922,FALSE
2013-08-01,2018-07-01,-0.0375226302658748,0.03156576449766015,0.23939700773589268,0.8798334916135055,0.07345425011366327,2.5490834624720317e-17,0.15768913865236933,0.07828071264283681,143.72953582226606,6.159250294352326e-32,0.8256618867920771,0.2094638892037149,60,-0.0993915286812887,0.024346268149539094,0.7358631613907255,1.0238038218362855,0.004258941872409189,0.3111193354323295,FALSE
2013-09-01,2018-08-01,-0.03949432554169619,0.028977142395954343,0.17816728460806175,0.8752634217781518,0.07444442176868185,5.500959283675193e-17,0.16423090376354443,0.0798535595493374,140.05374048237033,3.870050831191553e-31,0.8190073847391617,0.20870465378842626,60,-0.0962895246377667,0.01730087355437432,0.7293523551115353,1.0211744884447682,0.007717927046843126,0.3207438804802457,FALSE
2013-10-01,2018-09-01,-0.04219405381963912,0.02863721958758349,0.1460502279153609,0.8696602409645555,0.07648893961177951,2.1547517879096378e-16,0.1725338128550835,0.08054040538018245,130.26530033382133,5.167130626571355e-29,0.8083266229882191,0.20949235902674723,60,-0.09832300421130277,0.01393489657202452,0.7197419193254677,1.0195785626036433,0.014674618309925919,0.33039300740024113,FALSE
2013-11-01,2018-10-01,-0.03931188076161476,0.028390102491667263,0.1714469822241361,0.869101956868859,0.0816512536833332,2.9188249725922753e-15,0.1702099238927558,0.08453441525301425,113.7006236702833,2.0427878942358404e-25,0.7985154529198224,0.21172982071672655,60,-0.09495648164528259,0.016332720122053078,0.709065499649526,1.029138414088192,0.004522469996847883,0.3358973777886637,FALSE
2013-12-01,2018-11-01,-0.03764310292746032,0.028479785868897767,0.19144182252322756,0.8679303183490729,0.08389311035561604,8.677804262770604e-15,0.16971278457838757,0.08617726266881601,107.19959632217828,5.27112636264358e-24,0.7912226475611948,0.21341739197044785,60,-0.09346348323049994,0.018177277375579302,0.7034998220520654,1.0323608146460803,8.05349747508205e-4,0.3386202194092669,FALSE
2014-01-01,2018-12-01,-0.035074983606831395,0.027277470117724474,0.20360228348312395,0.8368028815644661,0.07598542128382861,7.706969632833972e-16,0.19827210204236523,0.0788862901563428,121.53303562469569,4.068521633642352e-27,0.8024348822256219,0.19761857943153208,60,-0.08853882503757136,0.018388857823908575,0.687871455848162,0.9857343072807703,0.04365497333593335,0.3528892307487971,FALSE
2014-02-01,2019-01-01,-0.024380338946028545,0.027613368940001926,0.38092552617534925,0.8193250592110121,0.08366605257139353,6.704484478132391e-14,0.20505527973501658,0.08528052372269881,95.92326978829462,1.480903032392172e-21,0.7845094068892033,0.19886126842984364,60,-0.07850254206843232,0.02974186417637523,0.6553395961710807,0.9833105222509434,0.0379054532385269,0.37220510623150627,FALSE
2014-03-01,2019-02-01,-0.022480122043458756,0.027583984068195923,0.4184233641590598,0.8132534767046706,0.08695228876843092,3.487982216843955e-13,0.2092266453387881,0.08769394843099745,87.65228475348253,9.25866142005782e-20,0.7725004490189316,0.20070846759259403,60,-0.07654473081712276,0.03158448673020525,0.642826990718546,0.9836799626907953,0.03734650641403309,0.3811067842635431,FALSE
2014-04-01,2019-03-01,-0.019188062576386902,0.02805727599172552,0.4967686186582343,0.8094740650103075,0.09001502199946279,1.3635763232599998e-12,0.20971399756607945,0.08947041688188184,81.6880098602835,1.8267286491838166e-18,0.7666259946939771,0.20171338844284603,60,-0.07418032352016893,0.03580419836739512,0.6330446218913605,0.9859035081292545,0.034351980477591026,0.38507601465456787,FALSE
2014-05-01,2019-04-01,-0.009116943204935049,0.027535823150554112,0.7417668143653611,0.7891212014188537,0.09037444292136797,3.68527697415079e-12,0.21999574178608128,0.0895518678285057,77.88116587815323,1.2255180368409128e-17,0.7666645415828813,0.19844988957326554,60,-0.0630871565800211,0.044853270170151005,0.6119872932929724,0.9662551095447349,0.044474080842210106,0.39551740272995245,FALSE
2014-06-01,2019-05-01,-0.012883689823423151,0.029525379640077412,0.6641957339421447,0.8021854710892263,0.09596370067233613,1.535227280062959e-11,0.21069821873419692,0.09203736959065865,73.96485363324817,8.684325762564098e-17,0.7680251119403152,0.1985652688948822,60,-0.07075343391797488,0.044986054271128575,0.6140966177714475,0.9902743244070051,0.030304974336505947,0.3910914631318879,FALSE
2014-07-01,2019-06-01,-0.006503980249483883,0.02924444315013561,0.8247833933705205,0.7924466862831571,0.09524281810292708,1.78337957486289e-11,0.2140572939663269,0.09139687318618751,74.14355266311236,7.942040636407513e-17,0.7718932078034866,0.19690280815026934,60,-0.06382308882374968,0.05081512832478191,0.60577076280142,0.9791226097648942,0.034919422521399374,0.39319516541125443,FALSE
2014-08-01,2019-07-01,0.004612774107284903,0.0313138565333665,0.8833999853801295,0.783138619986442,0.09816858117376336,6.6806671902361e-11,0.21224860590627315,0.09337077014015169,71.18317012071094,3.48956270015819e-16,0.7727737421214185,0.19830172518052236,60,-0.056762384698113434,0.06598793291268323,0.5907282008858658,0.9755490390870182,0.029241896431575848,0.3952553153809705,TRUE
2014-09-01,2019-08-01,-1.461242959596681e-4,0.03150607222211893,0.9963153624058861,0.7947480213025175,0.09706196388163979,2.9663559884634494e-11,0.2053981029934422,0.09221108064529548,74.26949607170863,7.457338230962693e-17,0.7794377635373995,0.19787796968133708,60,-0.06189802585131277,0.06160577725939343,0.6045065720945035,0.9849894705105315,0.024664384928663047,0.3861318210582213,FALSE
2014-10-01,2019-09-01,0.007807783660325533,0.030653950156883374,0.7998501613360871,0.7790468542003067,0.09048649647091664,5.878941684344462e-12,0.21314536213936774,0.08917361994966161,78.64996082040533,8.344071308059344e-18,0.7802083831273463,0.19841469355390076,60,-0.05227395864716587,0.06788952596781694,0.6016933211173101,0.9564003872833033,0.038365067038031,0.3879256572407045,TRUE
2014-11-01,2019-10-01,0.008872878696671357,0.026493998271816643,0.7389076212783192,0.777575670331437,0.08750440131019911,2.044847343655884e-12,0.21355145097189165,0.08902490058414084,80.33426523771502,3.594478992342315e-18,0.7805754552178834,0.19842272471935374,60,-0.04305535791608926,0.06080111530943198,0.6060670437634468,0.9490842968994273,0.039062645826975606,0.3880402561168077,TRUE
2014-12-01,2019-11-01,0.0038813610195670336,0.023846311637099223,0.8712687097211481,0.7842189220540441,0.08585091254108097,7.955908434157623e-13,0.21189971692638887,0.0884494069101591,83.61936204614449,6.954825559932384e-19,0.7808670551811387,0.1986190578256285,60,-0.04285740978914744,0.05062013182828151,0.6159511334735254,0.9524867106345628,0.03853887938247705,0.3852605544703007,TRUE
2015-01-01,2019-12-01,0.003782428452441201,0.02351659573348603,0.8727776963920427,0.7835766069106241,0.08625529610359114,9.625956966362447e-13,0.2126409646369346,0.08854527969514592,82.7793445791039,1.0585069572767136e-18,0.7805067154384813,0.19847874778468658,60,-0.04231009918519142,0.04987495609007382,0.6145162265475855,0.9526369872736627,0.0390922164344486,0.3861897128394206,TRUE
2015-02-01,2020-01-01,-0.006527253783992729,0.026278032804681176,0.8047084943144213,0.7976141214830227,0.08667009501020442,6.145333014941083e-13,0.20891313230096997,0.08737711846473205,85.51227431600294,2.6992652568527017e-19,0.7836774477945905,0.19703995136361754,60,-0.05803219808116783,0.04497769051318237,0.627740735263022,0.9674875077030234,0.03765398011009516,0.3801722844918448,FALSE
