fecha,d_exp24,shock_externo,shock_domestico,alpha_t,beta_ext_t,beta_dom_t,indice_anclaje_externo,indice_anclaje_domestico
2021-12-01,-0.0600000000000005,1.2581508152235188,0.5534971918614761,0.00853894637069761,-0.004582494889291028,-0.017923345502981566,0.004582494889291028,0.017923345502981566
2022-01-01,0.07000000000000028,1.5314797477652955,0.24916758581315313,0.00853983549511284,-0.004611998745069714,-0.017923351004261165,0.004611998745069714,0.017923351004261165
2022-02-01,-0.16999999999999993,1.4593216483884621,0.3500280572732192,0.008540631720871397,-0.004644409849909209,-0.017923412652842842,0.004644409849909209,0.017923412652842842
2022-03-01,-0.1200000000000001,2.404188540128076,0.2429048541798683,0.008541617717654746,-0.004668065589790347,-0.017923353933826342,0.004668065589790347,0.017923353933826342
2022-04-01,0.14000000000000012,0.7988132890540824,-0.15930642387505087,0.00854283683839834,-0.00468719081958336,-0.01792320546178246,0.00468719081958336,0.01792320546178246
2022-05-01,0.06999999999999984,2.6277733959977043,-0.25882136598023237,0.008543960090877892,-0.004702638526445834,-0.01792316807598672,0.004702638526445834,0.01792316807598672
2022-06-01,0.15000000000000036,2.7498657054859623,-0.7573738401889525,0.00854494856805858,-0.004715532855758443,-0.017923178163894035,0.004715532855758443,0.017923178163894035
2022-07-01,0.34999999999999964,1.0758684597684502,-1.5008454077617497,0.008545627872728055,-0.00471204800310917,-0.01792329232049561,0.00471204800310917,0.01792329232049561
2022-08-01,0.040000000000000036,2.024882372754925,-2.8170238890812014,0.00854600518357323,-0.004627529134015652,-0.017923666295316994,0.004627529134015652,0.017923666295316994
2022-09-01,0.0600000000000005,0.913468698415172,-3.1480659223438354,0.00854633791206738,-0.00453108010636183,-0.017924060649655252,0.00453108010636183,0.017924060649655252
2022-10-01,0.05999999999999961,0.7550341265059599,-2.284469164999074,0.008546629915634105,-0.004407634857030303,-0.017924496270467844,0.004407634857030303,0.017924496270467844
2022-11-01,0.1299999999999999,0.8792990775123923,-4.584349699283304,0.008546884913283793,-0.004262652746541322,-0.01792497725778369,0.004262652746541322,0.01792497725778369
2022-12-01,-0.08999999999999986,-0.1330245455569387,-3.2601411986020397,0.00854705507730757,-0.004032595692524173,-0.01792554754729358,0.004032595692524173,0.01792554754729358
2023-01-01,-0.08999999999999986,0.35411641617518236,-2.4655067513972004,0.008547216313086956,-0.003844627115841908,-0.017926055712003622,0.003844627115841908,0.017926055712003622
2023-02-01,-0.1299999999999999,-0.3377395082786776,-2.479525415019995,0.00854740145619324,-0.00368867576314965,-0.017926501385972373,0.00368867576314965,0.017926501385972373
2023-03-01,-0.0600000000000005,-2.20810424656479,-6.031785220469231,0.008547554698133918,-0.003577773474006132,-0.017926859630963122,0.003577773474006132,0.017926859630963122
2023-04-01,-0.040000000000000036,-0.006361762663911319,-4.465186217307427,0.008547629014242625,-0.0035083415618110594,-0.017927184791016838,0.0035083415618110594,0.017927184791016838
2023-05-01,-0.08999999999999986,-1.593253416250902,-3.147363399284908,0.008547703138991027,-0.003464744531853832,-0.01792748210877053,0.003464744531853832,0.01792748210877053
2023-06-01,-0.05999999999999961,-2.5923715708717445,-2.3915637077885243,0.008547689056361657,-0.003454664063732386,-0.017927728181610047,0.003454664063732386,0.017927728181610047
2023-07-01,-0.03000000000000025,-0.15657182219249957,-1.91496189095163,0.008547616671026364,-0.0034549294398184736,-0.017927953437256106,0.0034549294398184736,0.017927953437256106
2023-08-01,-0.040000000000000036,0.9331664092273825,-0.5500473190763073,0.008547542117352517,-0.003460295942947439,-0.017928165874195705,0.003460295942947439,0.017928165874195705
2023-09-01,-0.019999999999999574,0.04550958726127009,-0.4508563410172184,0.008547491363232877,-0.003468360821022382,-0.017928354704154777,0.003468360821022382,0.017928354704154777
2023-10-01,0.16999999999999993,-0.7455229258717903,-0.5248521988031428,0.008547440755304073,-0.0034767042778288517,-0.017928540560750574,0.0034767042778288517,0.017928540560750574
2023-11-01,0.10999999999999943,-0.37037500581568855,-0.4705599853086546,0.008547504687354466,-0.003469537240413632,-0.01792886862625832,0.003469537240413632,0.01792886862625832
2023-12-01,-0.10999999999999943,0.14245077626221847,-0.09552552997631138,0.00854760689336144,-0.0034530168096048217,-0.01792929234340271,0.0034530168096048217,0.01792929234340271
2024-01-01,-0.03000000000000025,-0.480433776877836,-0.3178345162542972,0.00854771974433418,-0.0034378694448284268,-0.017929646891759084,0.0034378694448284268,0.017929646891759084
2024-02-01,-0.009999999999999787,0.09891780523839054,-0.141659295176056,0.0085478291222727,-0.0034231640259505636,-0.01792999474888101,0.0034231640259505636,0.01792999474888101
2024-03-01,-0.14000000000000057,0.7051711362009331,-0.01882606957464853,0.008547937979127649,-0.003408315067878827,-0.01793034748200212,0.003408315067878827,0.01793034748200212
2024-04-01,-0.1200000000000001,-0.07185238114268791,-0.005796686468991334,0.008548118975238987,-0.003393836559561846,-0.017930605524309095,0.003393836559561846,0.017930605524309095
2024-05-01,-0.02999999999999936,0.023553801375834345,0.09315031769890747,0.008548294151404559,-0.003379448364210238,-0.017930788592994507,0.003379448364210238,0.017930788592994507
2024-06-01,0.02999999999999936,-0.19129432236482857,0.077032881166952,0.008548469552350026,-0.003364889177831012,-0.017930962828294497,0.003364889177831012,0.017930962828294497
2024-07-01,0.05000000000000071,0.08217403480277458,-0.006092082347794704,0.008548652561331272,-0.0033509192950948227,-0.017931173876592096,0.0033509192950948227,0.017931173876592096
2024-08-01,-0.05000000000000071,-0.6621794179731236,0.1272489234835572,0.008548831161956092,-0.003336886548595849,-0.01793143458101243,0.003336886548595849,0.01793143458101243
2024-09-01,-0.04999999999999938,-1.3119473435126194,0.3728234799452543,0.008548996028937422,-0.0033223461610544036,-0.017931676088103726,0.0033223461610544036,0.017931676088103726
2024-10-01,-0.010000000000000231,-0.9157492879575486,0.6787947555501505,0.008549140356016026,-0.0033066830372440407,-0.017931903103716593,0.0033066830372440407,0.017931903103716593
2024-11-01,-0.2999999999999998,-0.4926450853357408,1.0884672080312499,0.008549297844340442,-0.0032928964257002017,-0.017932143422376527,0.0032928964257002017,0.017932143422376527
2024-12-01,0.29000000000000004,-0.25448356202779,2.152773089712736,0.00854934747904514,-0.003233273631767976,-0.017932181098185215,0.003233273631767976,0.017932181098185215
2025-01-01,-0.1900000000000004,-0.19299199344818596,0.694205561664768,0.00854946152057987,-0.0032784512436019957,-0.017932453036565536,0.0032784512436019957,0.017932453036565536
