fecha,exp_inf_24m,exp_inf_12m,infl_gt,meta_inflacion,d_exp24,gap_meta_largo,x_inflacion,x_expectativa_corta,control_tc,theta1_inflacion,theta1_se,theta1_li_95,theta1_ls_95,theta2_expectativa_corta,theta2_se,theta2_li_95,theta2_ls_95,parametro_anclaje,anclaje_porcentaje,anclaje_se,anclaje_li_95,anclaje_ls_95,z_anclaje_igual_uno,p_anclaje_igual_uno,anclaje_significativamente_menor_uno,anclaje_significativamente_mayor_cero,theta1_significativamente_positivo,theta2_significativamente_positivo,fuera_rango_0_1,residuo_estado_u
2015-12-01,3.65,3.17,3.07,4,0.2799999999999998,0.6299999999999999,-1.4900000000000002,-0.98,0.42158451403806496,0.1605683823507653,0.04266666293355945,0.07694325966047869,0.2441935050410519,-0.02603213587595496,0.060705025046807935,-0.14501179864830038,0.09294752689639048,0.8654637535251897,86.54637535251896,0.06992038229391724,0.7284223224438398,1.0025051846065396,-1.9241348811463004,0.05433767888309003,FALSE,TRUE,TRUE,FALSE,FALSE,-0.13034898563929476
2016-01-01,3.8,3.62,4.38,4,0.1499999999999999,0.3500000000000001,-0.9300000000000002,-0.8300000000000001,-0.119356144861094,0.1594450684354944,0.042480671885292094,0.07618448150125869,0.24270565536973016,-0.026032135687971275,0.06070502503826645,-0.1450117984435757,0.09294752706763315,0.8665870672524768,86.65870672524768,0.06985410348496215,0.7296755402496171,1.0034985942553365,-1.909879679097788,0.05614870705707895,FALSE,TRUE,TRUE,FALSE,FALSE,-0.07499754852243994
2016-02-01,4.09,3.94,4.27,4,0.29000000000000004,0.20000000000000018,0.3799999999999999,-0.3799999999999999,0.167761329010308,0.15824579058455301,0.042328600089950985,0.07528325889225021,0.24120832227685582,-0.026032135567252465,0.060705025050602934,-0.14501179834703598,0.09294752721253104,0.8677863449826995,86.77863449826995,0.06982931938093269,0.7309233939311266,1.0046492960342723,-1.8933831260197311,0.058306937768522506,FALSE,TRUE,TRUE,FALSE,FALSE,0.02232839271326182
2016-03-01,3.99,3.99,4.26,4,-0.09999999999999964,-0.08999999999999986,0.2699999999999996,-0.06000000000000005,0.21517098592243,0.1569383663470011,0.04220147984904827,0.07422498574857367,0.2396517469454285,-0.02603213533923415,0.06070502506283054,-0.14501179814298332,0.09294752746451501,0.869093768992233,86.9093768992233,0.06982003186046278,0.7322490211462869,1.0059385168381791,-1.8749093565208712,0.06080519464496378,FALSE,TRUE,TRUE,FALSE,FALSE,-0.05091603638433479
2016-04-01,4.19,4.18,4.09,4,0.20000000000000018,0.009999999999999787,0.2599999999999998,-0.009999999999999787,1.18181998980571,0.15576725529819513,0.04205771891852269,0.0733356409459818,0.23819886965040846,-0.02603213514127044,0.06070502507328866,-0.14501179796551716,0.09294752768297627,0.8702648798430753,87.02648798430754,0.06980792598252743,0.7334438590818837,1.007085900604267,-1.8584583101551637,0.06310395840000346,FALSE,TRUE,TRUE,FALSE,FALSE,0.1658233331474327
2016-05-01,4.16,4.15,4.36,4,-0.03000000000000025,-0.1900000000000004,0.08999999999999986,0.17999999999999972,0.56546632031913,0.15449733101538507,0.041903368830457075,0.07236823727679094,0.23662642475397921,-0.026032134939535996,0.060705025083921844,-0.14501179778462336,0.09294752790555136,0.871534803924151,87.15348039241509,0.06978576536401512,0.7347572171771186,1.0083123906711833,-1.8408510017157718,0.06564339645260481,FALSE,TRUE,TRUE,FALSE,FALSE,0.15871557267899897
2016-06-01,4.39,4.33,4.43,4,0.22999999999999954,-0.16000000000000014,0.3600000000000003,0.15000000000000036,-0.440572963829933,0.15325549289488075,0.041731738649680786,0.07146278812926823,0.23504819766049326,-0.02603213468206911,0.06070502509923891,-0.14501179755717739,0.09294752819303916,0.8727766417871884,87.27766417871884,0.06975565380737313,0.7360580726066928,1.009495210967684,-1.823842961376762,0.06817581685120545,FALSE,TRUE,TRUE,FALSE,FALSE,0.3325507815422552
2016-07-01,4.41,4.28,4.62,4,0.020000000000000462,-0.3899999999999997,0.4299999999999997,0.33000000000000007,-0.115557125003507,0.15191752391439017,0.0415519216316511,0.07047725402792324,0.2333577938008571,-0.026032134464343083,0.06070502511132654,-0.14501179736314265,0.0929475284344565,0.8741146105499529,87.41146105499529,0.06971427031784512,0.7374771515184868,1.010752069581419,-1.8057334441873027,0.07095998596986637,FALSE,TRUE,TRUE,FALSE,FALSE,0.3516445868848605
2016-08-01,4.45,4.4,4.74,4,0.040000000000000036,-0.41000000000000014,0.6200000000000001,0.28000000000000025,-0.56920107371452,0.15056734545807085,0.041352964478601116,0.06951702442604851,0.2316176664900932,-0.026032134255913733,0.06070502513141761,-0.14501179719409107,0.09294752868226361,0.875464788797843,87.54647887978429,0.06967112155257703,0.7389118997922797,1.0120176778034062,-1.787472462434483,0.07386115901359494,FALSE,TRUE,TRUE,FALSE,FALSE,0.3559502896635849
2016-09-01,4.42,4.43,4.56,4,-0.03000000000000025,-0.4500000000000002,0.7400000000000002,0.40000000000000036,-1.47700020247084,0.1491505715598408,0.041143975825685915,0.06850986076070979,0.22979128235897178,-0.026032134077324215,0.06070502514643558,-0.14501179704493625,0.09294752889028782,0.8768815625174834,87.68815625174834,0.06961271345347889,0.7404431512825579,1.0133199737524088,-1.7686200030802532,0.07695731032418293,FALSE,TRUE,TRUE,FALSE,FALSE,0.2993163603247438
