fecha_inicio,fecha_fin,beta,se_beta,p_beta,rho,se_rho,p_rho,r2_ajustado,beta_ic_inf,beta_ic_sup,rho_ic_inf,rho_ic_sup,velocidad_ajuste,vida_media,multiplicador_lp,rho_ic_incluye_uno
2016-06-01,2020-07-01,0.1191201813403777,0.01575900148288487,1.16826336708312e-9,0.42855736556705354,0.07283696590912703,4.0336995535057004e-7,0.7772750147105421,0.08823253843392337,0.15000782424683204,0.2857969123851646,0.5713178187489425,0.5714426344329464,0.8180362181330778,0.20845518720979397,FALSE
2016-07-01,2020-08-01,0.11483546168154116,0.01622462644234982,6.2285693387295905e-9,0.4695808610676784,0.07885478597326967,3.1483001177421194e-7,0.7885505401277739,0.0830351938545355,0.1466357295085468,0.31502548056006985,0.6241362415752869,0.5304191389323216,0.9169647303007153,0.21649946853858434,FALSE
2016-08-01,2020-09-01,0.10568164882579724,0.016976266023492774,1.2266299814912252e-7,0.5277754941629113,0.09243659753413071,7.385124969270208e-7,0.7852316768859797,0.0724081674197514,0.13895513023184308,0.3465997629960151,0.7089512253298074,0.47222450583708875,1.084594310302214,0.22379535055780442,FALSE
2016-09-01,2020-10-01,0.09896822485360866,0.01732768597258614,7.334835043914998e-7,0.5608933278033231,0.09160092927436574,1.751518184488426e-7,0.7818315100789989,0.06500596034733983,0.1329304893598775,0.38135550642556626,0.74043114918108,0.4391066721966769,1.1987508916315663,0.22538538154865606,FALSE
2016-10-01,2020-11-01,0.09480510805030945,0.017531072412520395,2.0930152504510723e-6,0.5809598837341401,0.08980555029401927,5.23070591614258e-8,0.7790457221923697,0.06044420612176948,0.12916600997884942,0.40494100515786235,0.7569787623104178,0.4190401162658599,1.2763412123293827,0.2262435131393491,FALSE
2016-11-01,2020-12-01,0.08741480637894156,0.018985770709595583,3.162058864136712e-5,0.6028471917780701,0.0876218288188676,1.2425503170031918e-8,0.766185340347027,0.050202695788134216,0.1246269169697489,0.43110840729308963,0.7745859762630506,0.3971528082219299,1.3696083468284248,0.22010370962829492,FALSE
2016-12-01,2021-01-01,0.07891941212083496,0.019837006356881657,2.3846501392296184e-4,0.6229026346058469,0.08298280399159962,1.4014168383275925e-9,0.7474622895795338,0.040038879661346914,0.117799944580323,0.4602563387823117,0.7855489304293821,0.37709736539415306,1.4642973115355151,0.2092812609240749,FALSE
2017-01-01,2021-02-01,0.08175352806134518,0.017520923749844663,2.576421659770081e-5,0.5995229601009886,0.07896433533629446,1.0403343370233682e-9,0.7380506299918403,0.04741251751164965,0.11609453861104072,0.44475286284185145,0.7542930573601258,0.4004770398990114,1.3548059437695295,0.204140362408694,FALSE
2017-02-01,2021-03-01,0.07341549102481648,0.016572562838416457,5.607131561921096e-5,0.63219039042865,0.06983672048609647,7.190878747457769e-12,0.7331390628312178,0.040933267861520226,0.10589771418811274,0.49531041827590094,0.769070362581399,0.36780960957135,1.5115581541944796,0.1996018840029107,FALSE
2017-03-01,2021-04-01,0.07110630894758958,0.015609503520193831,3.71604752451915e-5,0.632918488266702,0.06782872675090298,2.8487858232012934e-12,0.7327858060059182,0.04051168204800967,0.1017009358471695,0.4999741838349322,0.7658627926984719,0.36708151173329795,1.5153618662670765,0.1937071377194602,FALSE
2017-04-01,2021-05-01,0.06963106093188072,0.015201880099129365,3.4207614867046383e-5,0.6425695383143966,0.06443445863044665,3.5005858043575117e-13,0.7397543923621377,0.03983537593758717,0.09942674592617427,0.5162779993987211,0.768861077230072,0.35743046168560344,1.567212645316205,0.19481009146089048,FALSE
2017-05-01,2021-06-01,0.065210699098511,0.014658425951213652,5.2739673654069056e-5,0.646153801692076,0.0598631858604376,2.5695595555262002e-14,0.7345394701603678,0.03648018423413224,0.09394121396288976,0.5288219574056183,0.7634856459785337,0.35384619830792396,1.5871743878171787,0.18429108299127,FALSE
