fecha_inicio,fecha_fin,ventana,n_obs,estimate,std.error,statistic,p.value,ic_inf,ic_sup,r_squared,adj_r_squared
2018-11-01,2021-10-01,36,36,0.06185903473221804,0.014479448325922727,4.2721955519169255,1.6207717566933734e-4,0.03347983749740073,0.09023823196703536,0.7248277585236417,0.6990303608852331
2018-12-01,2021-11-01,36,36,0.06158562645170244,0.013774405693548868,4.471018773648113,9.175780669644992e-5,0.034588287383903196,0.08858296551950168,0.7067821973368296,0.6792930283371573
2019-01-01,2021-12-01,36,36,0.06268949908571968,0.015404999166647986,4.069425671988559,2.8804874589301153e-4,0.03249625553722009,0.09288274263421926,0.7039886562834955,0.6762375928100732
2019-02-01,2022-01-01,36,36,0.05126516510879571,0.011525233461318455,4.448080403824732,9.800397009939559e-5,0.028676122611195638,0.07385420760639579,0.7336706318951528,0.7087022536353234
2019-03-01,2022-02-01,36,36,0.05189867949047324,0.012164360307403062,4.26645365468897,1.6475079131391453e-4,0.028056971392994665,0.07574038758795182,0.737540112357258,0.712934497890751
2019-04-01,2022-03-01,36,36,0.050829524701596546,0.011971576540554387,4.245850538515849,1.7470646750023612e-4,0.027365665843945338,0.07429338355924775,0.7386348291279194,0.714131844358662
2019-05-01,2022-04-01,36,36,0.04803523552759856,0.011077418185342549,4.336320496698225,1.3497290442836702e-4,0.026323894842638126,0.06974657621255899,0.7500922234736003,0.7266633694242504
2019-06-01,2022-05-01,36,36,0.04746904591078842,0.010589332328312261,4.48272321984573,8.872391072120511e-5,0.026714335926970718,0.06822375589460612,0.7416144258810409,0.7173907783073885
2019-07-01,2022-06-01,36,36,0.049107161946044794,0.009499286719994372,5.169563083371578,1.2134838022940598e-5,0.03048890209603621,0.06772542179605338,0.7346455993433567,0.7097686242817964
2019-08-01,2022-07-01,36,36,0.05943602906169391,0.012385965480336806,4.798659350056391,3.5645834770835046e-5,0.03515998280647742,0.0837120753169104,0.7230649325866322,0.6971022700166289
2019-09-01,2022-08-01,36,36,0.06011276611662202,0.011660781901515259,5.1551230976038305,1.2655702317849104e-5,0.037258053558075634,0.0829674786751684,0.732377736298179,0.7072881490761334
2019-10-01,2022-09-01,36,36,0.06175127182344736,0.012602750570283684,4.899824961151902,2.6582540155195173e-5,0.03705033459954972,0.086452209047345,0.7659840140359495,0.7440450153518198
2019-11-01,2022-10-01,36,36,0.06882668223833605,0.011164581793738996,6.164734471015607,6.743197546418927e-7,0.04694450402015603,0.09070886045651606,0.8119931479012663,0.7943675055170101
2019-12-01,2022-11-01,36,36,0.07953617858097962,0.008391790780281249,9.477855283031017,8.280222800199408e-11,0.0630885708858331,0.09598378627612615,0.8683974787174756,0.8560597423472389
2020-01-01,2022-12-01,36,36,0.0810307568476453,0.00929262691659972,8.719897782929113,5.784723196147699e-10,0.06281754276934236,0.09924397092594824,0.8836837462376572,0.8727790974474376
2020-02-01,2023-01-01,36,36,0.08126795490600244,0.00955050379541049,8.509284603923815,1.0060689921170243e-9,0.06254931143278479,0.0999865983792201,0.8895457278659301,0.8791906398533611
2020-03-01,2023-02-01,36,36,0.07268313063440549,0.011900902664854197,6.107362834674184,7.957744176307706e-7,0.04935779002777451,0.09600847124103645,0.8743205322268509,0.8625380821231182
